,filename,date_saved,Latitude,Longitude,Line,Spec_number,Inst_number,Solar_angle,band1,band2,band3,band4,band5,band6,band7,band8,band8a,band11,band12
173,mul_ln600019.asd.rad,2021-09-05 00:20:53,-35.122613333333334,148.86308683333334,6,19,18179/3,48.379111022843105,0.02254005331807529,0.028183931351365196,0.05090457084860618,0.04172060241574464,0.08720157711646326,0.24796886390665293,0.30894958895834146,0.3303796353565971,0.34281327450623844,0.16656803121011957,0.07791837192505252
174,mul_ln600020.asd.rad,2021-09-05 00:20:57,-35.12262,148.86305166666668,6,20,18179/3,48.37129085404264,0.02385996315345614,0.030059578355969455,0.05643578701237389,0.04158246886592897,0.09285111348171135,0.27315175408283987,0.3387674303076023,0.36091222405452883,0.3738785764507791,0.18314674663662553,0.0851898006367009
175,mul_ln600021.asd.rad,2021-09-05 00:21:01,-35.122616666666666,148.86301433333333,6,21,18179/3,48.36346729603092,0.021948998565264197,0.028255427940641103,0.05520110209996195,0.0395968910455209,0.09001593233928801,0.2750797018001805,0.34021387546449533,0.3640717318813824,0.3781066102393831,0.19062909734767877,0.08784971595298356
176,mul_ln600022.asd.rad,2021-09-05 00:21:04,-35.12262333333334,148.86297316666668,6,22,18179/3,48.35761579539629,0.02991952716066848,0.038933570153561595,0.07168722947567943,0.05747327292921163,0.11580128275499857,0.30730500163236696,0.3749576552075446,0.4009664043316351,0.4162952362249934,0.2277874965530763,0.1106816766957271
177,mul_ln600023.asd.rad,2021-09-05 00:21:08,-35.12262666666667,148.86293466666666,6,23,18179/3,48.34980486763327,0.023331017379375464,0.03202502527456602,0.06253273592588686,0.05232387284902633,0.10621436784767449,0.26663250116630777,0.32508044285888177,0.3526311895645082,0.36867113572989363,0.19203522197801723,0.09497754553326736
178,mul_ln600024.asd.rad,2021-09-05 00:21:11,-35.122636666666665,148.86289216666665,6,24,18179/3,48.343961689784685,0.029451075729325257,0.039224457824639215,0.06856167542085267,0.06487863780216238,0.11283869102011441,0.23839861228642636,0.2823029590973128,0.3061088977524742,0.32019485843713563,0.220676484464888,0.1133398458189466
179,mul_ln600025.asd.rad,2021-09-05 00:21:15,-35.12264833333333,148.86284683333332,6,25,18179/3,48.336167423569506,0.03275284325443256,0.043937808758585335,0.07377188473386792,0.07391198710007418,0.12308013467243141,0.24157449347810245,0.28212868175332784,0.3064306447097772,0.32069391640166417,0.23157791619164925,0.12982254028682355
180,mul_ln600026.asd.rad,2021-09-05 00:21:18,-35.12265333333333,148.86280383333334,6,26,18179/3,48.33032535096003,0.037253284818656085,0.04864073041827096,0.08293193918408742,0.07802733034604639,0.1363721452258343,0.2901475449790283,0.34480367998045885,0.37240215212666267,0.38813413576908806,0.23665793270702892,0.12400424380236913
181,mul_ln600027.asd.rad,2021-09-05 00:21:22,-35.122658333333334,148.86275616666666,6,27,18179/3,48.32253334266002,0.024934272147529236,0.03406774210365809,0.06646239792412535,0.055836937412083384,0.11606383069887324,0.27397531772720374,0.3301059071771879,0.3600521871644095,0.37705275860831455,0.21585556478469214,0.10188832979057424
182,mul_ln600028.asd.rad,2021-09-05 00:21:26,-35.12266,148.86271666666667,6,28,18179/3,48.314738571130995,0.020774771449338644,0.028185946150329377,0.0555557463317456,0.04501244585348851,0.09477343850565237,0.2397653191745171,0.2894492811013389,0.31384766664068053,0.32787688909192036,0.1921091532747921,0.09560484732985802
183,mul_ln600029.asd.rad,2021-09-05 00:21:29,-35.122661666666666,148.86267683333332,6,29,18179/3,48.30890009831081,0.016555387607376546,0.023186143493936266,0.05153727701642271,0.03708471245115794,0.0913872441714229,0.25277397474022784,0.31133357385909133,0.34171337658425066,0.35905327180264274,0.17343993546039285,0.07820516772435461
184,mul_ln700002.asd.rad,2021-09-05 00:23:30,-35.12255833333333,148.8626155,7,2,18179/3,48.07434853833263,0.021140185861725128,0.027613397655441428,0.05603545317471591,0.03652636646093735,0.09189144007316083,0.2966718414312898,0.36454526187459724,0.39020051377850806,0.4050122741457417,0.20240986474529207,0.09187250654915464
185,mul_ln700003.asd.rad,2021-09-05 00:23:34,-35.122546666666665,148.86265066666667,7,3,18179/3,48.06663100125844,0.02162593021311155,0.027601981012720603,0.058339527112205324,0.03269559347523675,0.09390677281170413,0.3386750811633219,0.4240646775295893,0.45210984434943585,0.46842100858394947,0.20152784325759082,0.0898935751119303
186,mul_ln700004.asd.rad,2021-09-05 00:23:38,-35.12253833333333,148.86269033333335,7,4,18179/3,48.05891803548381,0.03018663624422331,0.039372144058748546,0.07405389142264537,0.05732592953874639,0.12027569271741848,0.33733760844642774,0.40928383171663135,0.43517899691322726,0.44994532336722237,0.2211687942158342,0.10581636584186761
187,mul_ln700005.asd.rad,2021-09-05 00:23:41,-35.122535,148.86273366666666,7,5,18179/3,48.053132028794245,0.01992500386195648,0.027682013273190333,0.0582764146760497,0.044102844745351526,0.10314443277453147,0.27425952096459555,0.3305714830750677,0.3596696323983752,0.376274684069559,0.20802585604348803,0.09399107994109207
188,mul_ln700006.asd.rad,2021-09-05 00:23:45,-35.122528333333335,148.86278016666665,7,6,18179/3,48.045424114821216,0.023743475395298603,0.03264936332802317,0.0624864886303385,0.054839548888020756,0.10874144122771343,0.2522899993816488,0.2994716292530041,0.32546057553942676,0.34012148938864356,0.2168745405688183,0.11811883658068643
189,mul_ln700007.asd.rad,2021-09-05 00:23:48,-35.12252333333333,148.8628185,7,7,18179/3,48.03964414833424,0.01972528096215298,0.026248547405095395,0.05337109113251303,0.039340393020883206,0.0923388970918769,0.2566144658950555,0.31133388479533464,0.336328195849378,0.3505347678032541,0.18159338538021036,0.08641368222364645
190,mul_ln700008.asd.rad,2021-09-05 00:23:52,-35.12251833333333,148.86285433333333,7,8,18179/3,48.03194933727712,0.02352707310304807,0.03175388025882566,0.060811085659948826,0.05055364712336297,0.104368490693866,0.24623463231006767,0.29296965506992284,0.317865248564849,0.3318619246494954,0.2098875307023019,0.10310707751757932
191,mul_ln700009.asd.rad,2021-09-05 00:23:55,-35.122515,148.86289,7,9,18179/3,48.02617709483778,0.028010112998917695,0.03870552247650533,0.06843665892366305,0.06773545225172219,0.11758962174502613,0.23144340217868523,0.2725551181023245,0.29817224549246857,0.31252289384950654,0.22084075699348044,0.11634385908049537
192,mul_ln700010.asd.rad,2021-09-05 00:23:59,-35.122506666666666,148.862931,7,10,18179/3,48.01848397746848,0.024952230081544555,0.03376276916348025,0.060918918102352004,0.05739960133398887,0.10315069862024556,0.22668097486090874,0.27333155149289873,0.2985112039518141,0.3125109892917775,0.19980546899895318,0.10098769144069014
193,mul_ln700011.asd.rad,2021-09-05 00:24:02,-35.1225,148.86296933333333,7,11,18179/3,48.012712876329395,0.03998530528799095,0.05341862552071752,0.0898554535634883,0.09275093367963289,0.14958422834495402,0.28147776274160885,0.3289949579143475,0.3565428888767815,0.37193050415363976,0.2612030781680699,0.1412195266881792
194,mul_ln700012.asd.rad,2021-09-05 00:24:06,-35.12249333333333,148.8630105,7,12,18179/3,48.00502789427947,0.026105919540241253,0.035237190316052144,0.06647383474192811,0.057180166561587156,0.11281716171638215,0.266873230550688,0.3194970938939776,0.34782116587450473,0.36402292164058986,0.22094102821087777,0.10886058875971498
195,mul_ln700013.asd.rad,2021-09-05 00:24:10,-35.12249,148.863048,7,13,18179/3,47.997351259785916,0.023951269323036605,0.03205795877960984,0.05965427263033472,0.051497993384460344,0.10152236487164025,0.25030044642724264,0.30235236131594356,0.33045651585500047,0.34655815284633257,0.20443248735842798,0.10576551516219788
196,mul_ln700014.asd.rad,2021-09-05 00:24:13,-35.122481666666665,148.86308616666668,7,14,18179/3,47.991586915388936,0.016393473394809406,0.023323500863976547,0.047629435838144454,0.04229533511148343,0.08702860706780775,0.20839592645866903,0.25591612884298015,0.28443292942441006,0.3003334455180232,0.1544286792984498,0.07546589724539955
197,mul_ln700015.asd.rad,2021-09-05 00:24:17,-35.12248,148.86312566666666,7,15,18179/3,47.983917587148255,0.02075703775747587,0.028339463957156957,0.05651926765608912,0.04738210538853352,0.10056149976090642,0.2448755393015203,0.30114994651070986,0.33572895094386984,0.3550657590977698,0.18607848595518625,0.09034163984283684
198,mul_ln700016.asd.rad,2021-09-05 00:24:20,-35.12247333333333,148.86316666666667,7,16,18179/3,47.97815846293874,0.02574380147544885,0.03464461045998175,0.06526643837857177,0.056167496083188655,0.1130431214422525,0.26814149014019584,0.32587681817028874,0.36024605154871026,0.3793968375001072,0.22679619269539342,0.11009897985693291
199,mul_ln700017.asd.rad,2021-09-05 00:24:24,-35.12246666666667,148.86320666666666,7,17,18179/3,47.970491610813255,0.02057252589914157,0.02874120972700012,0.05440222984215608,0.053702910536001666,0.09962350067819362,0.21509466215651474,0.2616425538039699,0.290074847213624,0.30547970766907284,0.16441707995463428,0.07899247907651884
200,mul_ln700018.asd.rad,2021-09-05 00:24:27,-35.122463333333336,148.86324633333334,7,18,18179/3,47.964741002011976,0.026374375779269005,0.035972362524902136,0.06645326457158234,0.06322582980518848,0.1183278038007851,0.25491333009886846,0.30797191332714974,0.34002523982192884,0.35757108955412936,0.20392802382658867,0.10404541573376935
201,mul_ln700019.asd.rad,2021-09-05 00:24:31,-35.122458333333334,148.86328416666666,7,19,18179/3,47.95708337620538,0.029299567598818067,0.03885662631740863,0.06728193491047972,0.06390407188797972,0.11406604922754314,0.24362706749473553,0.2928324374239313,0.3221414174801638,0.3386555622492711,0.20427676065188524,0.10275618422788894
202,mul_ln700020.asd.rad,2021-09-05 00:24:35,-35.12245166666667,148.86332066666665,7,20,18179/3,47.94942889416274,0.020046698168987524,0.027955721582177784,0.05391237883629336,0.04914951177609176,0.09732235804644326,0.22039302741621253,0.26687063019094226,0.29628489051573254,0.31285761938232465,0.17387872104278515,0.08302375267696203
203,mul_ln700021.asd.rad,2021-09-05 00:24:38,-35.12244833333333,148.86335733333334,7,21,18179/3,47.94368774368988,0.026025051392097348,0.03445961244894067,0.06288202838114028,0.056111387693020855,0.10901489653742291,0.24871594005231387,0.3000520090955802,0.3281944689471385,0.34400054816501113,0.19332818210040653,0.09862123540947258
204,mul_ln700022.asd.rad,2021-09-05 00:24:41,-35.12244166666667,148.8633955,7,22,18179/3,47.937945350832884,0.032949286656131664,0.04230832089530557,0.0669318077816462,0.06761266911851561,0.1077099339718543,0.2246602810991565,0.27000751814359897,0.291747074560211,0.30397459367207774,0.19454066961574887,0.10171444826906648
205,mul_ln700023.asd.rad,2021-09-05 00:24:45,-35.12244,148.8634365,7,23,18179/3,47.93030276915379,0.028745775886799083,0.037958135572416375,0.06850931352497093,0.0608169705012906,0.11424701753360607,0.2691823518144975,0.32652429570425495,0.35161288449590977,0.3655502469987449,0.18367790446373405,0.09305025300341323
206,mul_ln700024.asd.rad,2021-09-05 00:24:49,-35.122436666666665,148.8634775,7,24,18179/3,47.92266273057971,0.020027353702361163,0.026498233328666684,0.055036102050444125,0.03683322357789786,0.09208668764398895,0.28760109772346293,0.35675616492123285,0.3832206509629602,0.39841200000029564,0.1734342717011446,0.07902498586562569
207,mul_ln700025.asd.rad,2021-09-05 00:24:52,-35.12243,148.863514,7,25,18179/3,47.916929198636105,0.019058088672253098,0.02658147864006675,0.05509624953907355,0.04601735493701816,0.10240821833448006,0.26525378343431955,0.3307712266486744,0.36922018492631586,0.39129164585429693,0.19433241518471084,0.08986679647855239
208,mul_ln700026.asd.rad,2021-09-05 00:24:56,-35.12242333333333,148.86354883333334,7,26,18179/3,47.909296076834124,0.022830138698059155,0.030767325128030928,0.05548478231245348,0.05309633916243372,0.09980797392599496,0.2213385157437629,0.2729515968948431,0.3071016423305606,0.3266773941258777,0.19543127050782824,0.09720170190993131
209,mul_ln700027.asd.rad,2021-09-05 00:24:59,-35.12242,148.86358516666667,7,27,18179/3,47.90357054840695,0.024449503842314556,0.033018280808419315,0.06180261456031261,0.05540145205690334,0.10916728653034002,0.25083567855034544,0.3080589329407234,0.34318803048207425,0.3632933162122249,0.21587994145835943,0.10757070645470372
210,mul_ln700028.asd.rad,2021-09-05 00:25:03,-35.122415,148.86362266666666,7,28,18179/3,47.895944474444626,0.02895021567628402,0.03845472969088295,0.06625489695039037,0.06461333697759657,0.11425093146849154,0.249002690183222,0.30418311528593905,0.33667825763560205,0.3554248341019973,0.22864304342153768,0.12076110045215376
211,mul_ln700029.asd.rad,2021-09-05 00:25:06,-35.12241,148.86366116666667,7,29,18179/3,47.89022174042692,0.02536171364771162,0.033631030841561396,0.06001465936339646,0.05600957855051823,0.10481996945974253,0.23355768557456852,0.28643480774454333,0.31867748930807777,0.3374248094686403,0.2035614803580713,0.10484669654110933
212,mul_ln700030.asd.rad,2021-09-05 00:25:10,-35.12240833333333,148.86369466666667,7,30,18179/3,47.88260714168431,0.022657309992953106,0.03077473784772484,0.054895291204885226,0.056157269802881576,0.09901650761189948,0.20040833016672777,0.24220394615788535,0.27140912583269694,0.28857360209914734,0.21092687217516967,0.10921132027468368
213,mul_ln700031.asd.rad,2021-09-05 00:25:13,-35.122405,148.86371516666668,7,31,18179/3,47.876899145413134,0.03084687551895276,0.04046645561298776,0.06735190162012666,0.06926262208990526,0.11603787392725533,0.20912630407536076,0.24487433656529295,0.26933404342651884,0.2836504211634194,0.21039774558509833,0.11952731407896665
214,mul_ln800000.asd.rad,2021-09-05 00:26:00,-35.12231666666667,148.863678,8,0,18179/3,47.78789499413314,0.02317657156476509,0.031052988108366913,0.05804408867424762,0.05159924529883173,0.10190798285030417,0.22459877803187375,0.27152136632020035,0.30065057189656774,0.31605705215471824,0.18660090171909421,0.09188094249569304
215,mul_ln800001.asd.rad,2021-09-05 00:26:03,-35.122321666666664,148.86364516666666,8,1,18179/3,47.78225493970382,0.030907539766940342,0.04104439800787313,0.06925241519433842,0.07080227564345382,0.11889286210830113,0.2169026590659594,0.2555514261536301,0.2827809011435867,0.29726659883627427,0.21153819417805217,0.11520251028322577
216,mul_ln800002.asd.rad,2021-09-05 00:26:07,-35.122326666666666,148.86360583333334,8,2,18179/3,47.77473490774754,0.025985646885425248,0.03461964347648831,0.05984131052143784,0.06030193639441638,0.10573745071025878,0.21503168239269058,0.26053686384566016,0.2924001424688597,0.3097468101455991,0.2052037416089511,0.10755729950959898
217,mul_ln800003.asd.rad,2021-09-05 00:26:10,-35.12233166666667,148.863571,8,3,18179/3,47.769100912356556,0.024208745662519977,0.032488785949618855,0.05745388255630402,0.057167158327330256,0.1016415929529659,0.20504643112095622,0.2465968856252939,0.2757345846585491,0.29180024984672276,0.21543069764130227,0.1129773314332331
218,mul_ln800004.asd.rad,2021-09-05 00:26:14,-35.12233833333333,148.86353533333335,8,4,18179/3,47.76158749661444,0.033398055323919484,0.044230112211463855,0.07493878523895886,0.0721639293874329,0.12596295083526757,0.25958078982448524,0.31307022241614957,0.3483381984642926,0.3677652094334425,0.2373356193433756,0.12276401766215274
219,mul_ln800005.asd.rad,2021-09-05 00:26:18,-35.122346666666665,148.8635005,8,5,18179/3,47.7540790326685,0.026732688743924444,0.035133928709193483,0.06791634855518816,0.05169273806738277,0.11567309367400343,0.3151209536913687,0.3871944794000939,0.4244437418939008,0.44527582237670577,0.2595018770258772,0.1204230951718807
220,mul_ln800006.asd.rad,2021-09-05 00:26:21,-35.12235166666667,148.86347,8,6,18179/3,47.74845119776904,0.02540806593927416,0.03351155618922684,0.059173396647393586,0.05486662639009803,0.10136158632245511,0.23404523044211037,0.2857238292947983,0.31477501758393084,0.3306169732379467,0.19338942978359352,0.0960484658072507
221,mul_ln800007.asd.rad,2021-09-05 00:26:25,-35.122355,148.863444,8,7,18179/3,47.74094147602492,0.026169593525862154,0.034712671530874345,0.061967307965394965,0.05667276019206701,0.10517073270589175,0.25001926701312366,0.30700243171010255,0.33489492063179305,0.350145872708834,0.20462342694603802,0.10285124944000805
222,mul_ln800008.asd.rad,2021-09-05 00:26:28,-35.12236333333333,148.863415,8,8,18179/3,47.73532092058228,0.03340845389091488,0.04368733054548955,0.07194167533276973,0.0734039139157355,0.12061578192484762,0.2429774433363392,0.2882189674862998,0.3124674416697472,0.3256796537109447,0.21771235374355827,0.11457325352038744
223,mul_ln800009.asd.rad,2021-09-05 00:26:32,-35.122371666666666,148.86338083333334,8,9,18179/3,47.72782595293926,0.022959712950305206,0.029595906072519624,0.05138254279184007,0.04971020613806291,0.09117930812073846,0.2175174616779155,0.2673468490557807,0.29047368006495516,0.30316082560893515,0.1704479426581039,0.08352033945630506
224,mul_ln800010.asd.rad,2021-09-05 00:26:35,-35.122375,148.86335,8,10,18179/3,47.72220722297702,0.020198574882810214,0.02682083985495285,0.05290729960039316,0.04404304630825733,0.09506633696776558,0.24349825912299553,0.29725150326508837,0.32126569679070843,0.33447464665129023,0.1549992569331167,0.07121498713789419
225,mul_ln800011.asd.rad,2021-09-05 00:26:39,-35.12237666666667,148.8633105,8,11,18179/3,47.71471598843492,0.028816889207041257,0.03939544025315549,0.07105603969256358,0.06977226945524476,0.12415805348031966,0.257005980649372,0.3061611556007169,0.3344640918233043,0.35031460495708844,0.2049661899759446,0.102893710879986
226,mul_ln800012.asd.rad,2021-09-05 00:26:43,-35.122385,148.86326816666667,8,12,18179/3,47.707235542807325,0.028624952477744214,0.039209280368461406,0.069673222200319,0.069829403384911,0.12159392820135191,0.24481912404121517,0.29126150167997006,0.32009910331323127,0.3363874869669381,0.2098365680744369,0.11210780964973685
227,mul_ln800013.asd.rad,2021-09-05 00:26:46,-35.122391666666665,148.863233,8,13,18179/3,47.70162968186042,0.028506371333671662,0.038380288208446925,0.07225160023609434,0.062459918451806325,0.12328016670563995,0.2870951083066191,0.3461119695467678,0.37694276179934166,0.3940687450112214,0.20937737935243536,0.10183786196060624
228,mul_ln800014.asd.rad,2021-09-05 00:26:50,-35.12239833333334,148.863194,8,14,18179/3,47.694153256074095,0.037318110504268004,0.049109215422791674,0.08119345276803001,0.08216361500174511,0.1337813328987542,0.26116173065443626,0.3109963650899807,0.3398537750127993,0.355827941342567,0.2342299937411912,0.12486901600210942
229,mul_ln800015.asd.rad,2021-09-05 00:26:53,-35.12240333333333,148.8631575,8,15,18179/3,47.68855178297001,0.03291847460813324,0.04379142976920418,0.07508618623773293,0.07534061878173424,0.12694343603040548,0.25330322735209004,0.3005661606898692,0.32805950247761395,0.34368246383198753,0.22542656732417363,0.11915403935202078
230,mul_ln800016.asd.rad,2021-09-05 00:26:57,-35.12241,148.86311366666666,8,16,18179/3,47.68108444034813,0.028471621637959025,0.0387959645039101,0.0718187367926319,0.06581625815186068,0.1231345028409931,0.2659163904234936,0.31877123937889584,0.3492511707646811,0.3664256691602137,0.2309477108299188,0.11576092912720863
231,mul_ln800017.asd.rad,2021-09-05 00:27:01,-35.12242,148.86306716666667,8,17,18179/3,47.673625034570115,0.03260992055849669,0.0422400652958479,0.07121679489566884,0.0661871553871992,0.11668130969920089,0.2614483836036096,0.31494048004282216,0.34263886899671964,0.3584824610165509,0.2281477095817646,0.11727808249745161
232,mul_ln800018.asd.rad,2021-09-05 00:27:04,-35.12242666666667,148.863029,8,18,18179/3,47.66803385309691,0.02025052077858719,0.0291900030510668,0.05517991932723566,0.05577464997985476,0.10090402507971288,0.20068060222050996,0.23680496650821417,0.2603807462551684,0.2737340975672816,0.18039566882609956,0.09367170534785754
233,mul_ln800019.asd.rad,2021-09-05 00:27:08,-35.12243,148.86298866666667,8,19,18179/3,47.66057302868912,0.019288866317789723,0.027884721320266075,0.053095674080464936,0.05155836431711763,0.09590174264084268,0.19341421021350272,0.22737524406159496,0.2497374206977979,0.2624865522939264,0.19408705298631576,0.10565288113701826
234,mul_ln800020.asd.rad,2021-09-05 00:27:11,-35.12243333333333,148.86295266666667,8,20,18179/3,47.654983279389576,0.02162625787432812,0.029447048432314524,0.057388980708097205,0.04798947867027016,0.09979256418349113,0.23955662025317168,0.2872200052383985,0.3137682927106725,0.3289947061642381,0.19585553621090038,0.09425910954398166
235,mul_ln800021.asd.rad,2021-09-05 00:27:15,-35.122438333333335,148.86291133333333,8,21,18179/3,47.647531225719106,0.021813310634410152,0.029353431748444722,0.05752225973000114,0.045636168441280135,0.0989796132261407,0.24578541424150024,0.294137047687383,0.31908630004229827,0.3331155821149166,0.18340669634348544,0.09122687799883802
236,mul_ln800022.asd.rad,2021-09-05 00:27:18,-35.12244333333334,148.86287383333334,8,22,18179/3,47.64194873892334,0.025177681453427574,0.03467680478517983,0.06484217052600101,0.060580214367409735,0.11720396383514571,0.25596911670827444,0.3042539161393023,0.33253476016572353,0.34837845073919155,0.21164022432825114,0.110316591337097
237,mul_ln800023.asd.rad,2021-09-05 00:27:22,-35.12245333333333,148.86283016666667,8,23,18179/3,47.634508849882465,0.024794334803215776,0.03273725427704777,0.05928191520084612,0.05252947672166939,0.09965496725285926,0.23431194400792396,0.2820115225031197,0.30633689468856445,0.31988305647919163,0.1975947760811621,0.10226738566887782
238,mul_ln800024.asd.rad,2021-09-05 00:27:25,-35.12246,148.86279033333332,8,24,18179/3,47.6289340023836,0.0189215031196596,0.025195363557024456,0.051538920052856874,0.037325660015802974,0.08852217791256405,0.2485033747673767,0.3038284211381574,0.32950847074150225,0.34368712636584664,0.17668867074768907,0.08606298180554395
239,mul_ln800025.asd.rad,2021-09-05 00:27:29,-35.122465,148.86275183333333,8,25,18179/3,47.621494557728205,0.022071734357973532,0.03075860663560414,0.06364635196458751,0.05014161854054614,0.11109775062689532,0.2779935450578105,0.33041113074342054,0.35804577899197426,0.37323837869964566,0.2190721238946579,0.1090136137545143
240,mul_ln800026.asd.rad,2021-09-05 00:27:32,-35.122463333333336,148.86271016666666,8,26,18179/3,47.61591874970043,0.016155693300670775,0.02308912826891169,0.05497411450230365,0.0339622599313704,0.09691515281985416,0.30847664567151944,0.37383790600292566,0.40019321946971187,0.41450656348275305,0.18574694584822093,0.08388432500858811
241,mul_ln800027.asd.rad,2021-09-05 00:27:36,-35.122465,148.86266933333334,8,27,18179/3,47.608484497226215,0.02380749530608409,0.032043048325244586,0.06568646228178233,0.04761699151995063,0.1104988179746414,0.3076255655163338,0.3700323152138036,0.3949216124336595,0.40836429100012606,0.21236949001982844,0.10392657829648709
242,mul_ln800028.asd.rad,2021-09-05 00:27:40,-35.12247166666667,148.8626325,8,28,18179/3,47.60105662471325,0.029459438924748855,0.03820264892458726,0.07347137210386413,0.05455436363320126,0.12216110851533385,0.35363313693721676,0.4296272469016068,0.4583619027313419,0.47425916505558424,0.24349063902405862,0.1179816011925213
243,mul_ln800029.asd.rad,2021-09-05 00:27:43,-35.12247333333333,148.86260183333334,8,29,18179/3,47.59548689061191,0.024804457573206023,0.03328397649990145,0.06114968824384167,0.05485104228838326,0.10668296390324733,0.26340671121405873,0.3178084859764798,0.34655362198947076,0.36229510058915315,0.21761997562644284,0.10758016656878384
244,mul_ln900002.asd.rad,2021-09-05 00:30:33,-35.122355,148.86256666666668,9,2,18179/3,47.28262481066253,0.018636246923787764,0.026789363474817203,0.05354939199733065,0.049184158662770976,0.09831737000513809,0.22491634936523575,0.26969122232868475,0.29680806116263875,0.31096915239804446,0.1592792635253081,0.08330008219594376
245,mul_ln900003.asd.rad,2021-09-05 00:30:36,-35.12235,148.86260866666666,9,3,18179/3,47.27714834281347,0.025920255400454305,0.03438382990756035,0.06198963733446437,0.053564258096504114,0.102976852100172,0.26610210189457706,0.32010983438468416,0.34323631853623543,0.35558821400998286,0.2144784106087499,0.11365221794682129
246,mul_ln900004.asd.rad,2021-09-05 00:30:40,-35.122341666666664,148.862642,9,4,18179/3,47.26985842246173,0.020700590039901053,0.027842665689253594,0.055197307410708774,0.043533572245175955,0.09547605622614108,0.25709118186163366,0.3095624760307053,0.3362002539039087,0.35077588883555766,0.21204592705928735,0.10585005297830408
247,mul_ln900005.asd.rad,2021-09-05 00:30:43,-35.12233833333333,148.86268216666667,9,5,18179/3,47.264389544158306,0.020218614491279537,0.027089517796021447,0.052877962203379064,0.04230307610404441,0.09252044838551361,0.23451097870081872,0.2826474606226394,0.3089232500018519,0.32318641438734264,0.18283553585008003,0.09276408213131238
248,mul_ln900006.asd.rad,2021-09-05 00:30:47,-35.12233333333333,148.8627185,9,6,18179/3,47.25710831122885,0.028429562722206942,0.03723362810986489,0.06262331612545279,0.06009936804740429,0.10360397655807782,0.2299145501924681,0.27653452945541596,0.30243486536630354,0.3164487017946157,0.2089391259589879,0.10958447622343602
249,mul_ln900007.asd.rad,2021-09-05 00:30:51,-35.122325,148.86275066666667,9,7,18179/3,47.249830161303706,0.024018689715780035,0.03222764376632284,0.059188410436537255,0.05033033710586871,0.10003629259784287,0.2293027092308481,0.27303425917330104,0.29686093594671253,0.3098010727220732,0.18390613732960717,0.09709706888823737
250,mul_ln900008.asd.rad,2021-09-05 00:30:54,-35.12232,148.86278916666666,9,8,18179/3,47.24436905673613,0.022488446546880893,0.028980765370964483,0.05068528980690463,0.04498066603593783,0.08360288507576803,0.2106823336068873,0.25944236235786666,0.28206021234926737,0.2941622464230489,0.16520690388064424,0.08328908870775688
251,mul_ln900009.asd.rad,2021-09-05 00:30:58,-35.122315,148.86282616666668,9,9,18179/3,47.23709881044927,0.02387127049125392,0.03191052118176301,0.05927797359159666,0.052760710140150276,0.10250019986916918,0.24108522099551727,0.2907718532980452,0.31951404008192513,0.33491896409737776,0.19893427963877622,0.10183197343571362
252,mul_ln900010.asd.rad,2021-09-05 00:31:01,-35.12231166666667,148.86286883333332,9,10,18179/3,47.231642703335304,0.021872629790130493,0.030340045186606036,0.05398232890757243,0.05397774422106652,0.09465901620013939,0.19634650909503748,0.2329473012097142,0.25640249518393105,0.2689654556855904,0.1939108817048347,0.10338863884301515
253,mul_ln900011.asd.rad,2021-09-05 00:31:05,-35.122303333333335,148.86291266666666,9,11,18179/3,47.224373855357726,0.02781697345499719,0.03739768104571978,0.06374261477236737,0.06471025833394708,0.10800488959511896,0.20421079209178356,0.23802426885859065,0.25999641225715253,0.27150720771157655,0.2211966796450131,0.1266522777176543
254,mul_ln900012.asd.rad,2021-09-05 00:31:08,-35.122295,148.86295416666667,9,12,18179/3,47.21891941232975,0.03179601672289807,0.04298579570724276,0.071433979003369,0.07410320048074401,0.12035504728199067,0.2314897448314309,0.2706931575982336,0.29561103808728234,0.30866194140962966,0.25412691132367443,0.14138352820056782
255,mul_ln900013.asd.rad,2021-09-05 00:31:12,-35.12229,148.86299516666668,9,13,18179/3,47.21166181384855,0.021260195608841112,0.02939345535867739,0.055986099185563486,0.05045960297445797,0.09930006593792615,0.23120715993302315,0.27958545696152054,0.308654862302413,0.3238513571667294,0.20508894746684306,0.09990707041778354
256,mul_ln900014.asd.rad,2021-09-05 00:31:15,-35.12228666666667,148.86303633333333,9,14,18179/3,47.20621715909187,0.023044234883474034,0.031171921670980138,0.056423320485175094,0.05147769062438048,0.09711231508746879,0.22293934476856964,0.26727032399627715,0.291490724231843,0.304023810162707,0.19716472941272464,0.10316016268135468
257,mul_ln900015.asd.rad,2021-09-05 00:31:19,-35.122283333333336,148.86307733333334,9,15,18179/3,47.19896817644745,0.019728014777234328,0.026521566364228633,0.05030564155940944,0.043538528225346755,0.08752158211212246,0.21516460672971666,0.26173530246280785,0.28678183532708246,0.2998361301760797,0.19716592657657164,0.10345142081491794
258,mul_ln900016.asd.rad,2021-09-05 00:31:22,-35.122281666666666,148.86312066666667,9,16,18179/3,47.19352940775256,0.02101382734353571,0.027614695255165585,0.05125105717881135,0.042507225610481536,0.08677863894010455,0.2171533722047753,0.26470738588930753,0.29003617658317,0.3032443124026393,0.16900508149169974,0.08185420708808681
259,mul_ln900017.asd.rad,2021-09-05 00:31:26,-35.122276666666664,148.863162,9,17,18179/3,47.186286074859396,0.023719770092873713,0.032100345023680525,0.057788826843058465,0.054770285549643215,0.09987362089072145,0.21925716961401678,0.2639217588527802,0.2892694334039855,0.3021704695170195,0.16866091975377268,0.08803256856717599
