,Latitude,Longitude
122,-31.449298333333335,143.82183633333332
123,-31.449306666666665,143.82187166666668
124,-31.449215,143.8218715
125,-31.449213333333333,143.82183416666666
126,-31.449211666666667,143.821799
127,-31.449208333333335,143.82176516666667
128,-31.449203333333333,143.82172933333334
129,-31.449203333333333,143.82169683333333
130,-31.449201666666667,143.82166116666667
131,-31.44919833333333,143.82162633333334
132,-31.449196666666666,143.82158783333333
133,-31.449195,143.8215515
134,-31.449193333333334,143.82151583333334
135,-31.449191666666668,143.82148383333333
136,-31.44919,143.82144716666667
137,-31.449186666666666,143.82141133333334
138,-31.449186666666666,143.82137533333332
139,-31.449181666666668,143.82134233333332
140,-31.449178333333332,143.8213075
141,-31.449175,143.82126966666667
142,-31.449173333333334,143.82123283333334
143,-31.44917,143.821196
144,-31.449168333333333,143.8211595
145,-31.449165,143.82112183333334
146,-31.449163333333335,143.8210865
147,-31.44916,143.8210505
148,-31.449155,143.821013
149,-31.44915,143.8209745
150,-31.449145,143.8209355
151,-31.449141666666666,143.82090283333332
152,-31.449136666666668,143.820871
153,-31.449133333333332,143.82083683333335
154,-31.449031666666666,143.82083733333334
155,-31.44904,143.82086766666666
156,-31.449043333333332,143.8209015
157,-31.449046666666668,143.82093416666666
158,-31.449048333333334,143.820962
159,-31.44905,143.82099266666665
160,-31.449051666666666,143.8210245
161,-31.449055,143.82105666666666
162,-31.449055,143.82109183333333
163,-31.449056666666667,143.82112533333333
164,-31.44906,143.82116283333335
165,-31.44906,143.8211945
166,-31.449061666666665,143.821228
167,-31.449065,143.8212625
168,-31.449065,143.821298
169,-31.449068333333333,143.8213325
170,-31.449071666666665,143.8213675
171,-31.449071666666665,143.82140283333334
172,-31.449071666666665,143.82143966666666
173,-31.449075,143.821476
174,-31.449076666666667,143.8215105
175,-31.449078333333333,143.82154483333332
176,-31.449081666666668,143.82158033333334
177,-31.449083333333334,143.82161383333334
178,-31.449086666666666,143.82164733333335
179,-31.449089999999998,143.821683
180,-31.449091666666668,143.821718
181,-31.449095,143.82175266666667
182,-31.449096666666666,143.82178616666667
183,-31.4491,143.8218185
184,-31.449105,143.82185366666667
185,-31.44911,143.8218875
186,-31.449011666666667,143.821852
187,-31.449011666666667,143.82182516666666
188,-31.449011666666667,143.821792
189,-31.44901,143.821762
190,-31.44900833333333,143.821731
191,-31.44901,143.82170033333333
192,-31.44901,143.821667
193,-31.44900833333333,143.82163166666666
194,-31.449006666666666,143.82160916666666
195,-31.449005,143.82157216666667
196,-31.449006666666666,143.82153383333332
197,-31.449003333333334,143.8214935
198,-31.449,143.82145666666668
199,-31.448998333333332,143.82141366666667
200,-31.448996666666666,143.82137866666667
201,-31.448991666666668,143.821345
202,-31.448991666666668,143.821311
203,-31.448991666666668,143.8212755
204,-31.44899,143.82124533333334
205,-31.448986666666666,143.821208
206,-31.448985,143.82117266666666
207,-31.44898,143.82113666666666
208,-31.44898,143.82110366666666
209,-31.448978333333333,143.82106566666667
210,-31.448975,143.82103033333334
211,-31.44897,143.8209935
212,-31.448965,143.82095683333333
213,-31.448961666666666,143.82092366666666
214,-31.448961666666666,143.82089283333335
215,-31.448958333333334,143.82086433333333
216,-31.448856666666668,143.8208575
217,-31.448861666666666,143.82088516666667
218,-31.448865,143.82092033333333
219,-31.448866666666667,143.82095433333333
220,-31.448868333333333,143.8209905
221,-31.448868333333333,143.82102216666667
222,-31.448866666666667,143.8210525
223,-31.448868333333333,143.82108333333332
224,-31.448868333333333,143.82111883333334
225,-31.448868333333333,143.82114933333332
226,-31.448871666666665,143.82118283333332
227,-31.44887,143.82121716666666
228,-31.44887,143.821252
229,-31.448868333333333,143.82128583333332
230,-31.44887,143.82132083333335
231,-31.448873333333335,143.82135616666667
232,-31.448876666666667,143.82139
233,-31.448878333333333,143.82142383333334
234,-31.44888,143.82146133333333
235,-31.448883333333335,143.82149516666666
236,-31.448883333333335,143.82152716666667
237,-31.448883333333335,143.8215635
238,-31.448888333333333,143.82159866666666
239,-31.44889,143.82163266666666
240,-31.448893333333334,143.82166783333332
241,-31.448893333333334,143.82170316666668
242,-31.448895,143.8217405
243,-31.448896666666666,143.82177916666666
244,-31.448896666666666,143.8218115
245,-31.4489,143.82184916666668
246,-31.448906666666666,143.82188633333334
247,-31.44891,143.82192216666667
248,-31.448821666666667,143.82195983333332
249,-31.44882,143.82194233333334
250,-31.44882,143.8218755
251,-31.44882,143.82184266666667
252,-31.44882,143.8218115
253,-31.44882,143.82177783333333
254,-31.44882,143.82174333333333
255,-31.44882,143.82170966666666
256,-31.44882,143.821673
257,-31.44882,143.82163816666667
258,-31.44881833333333,143.821608
259,-31.448816666666666,143.8215755
260,-31.44881833333333,143.821542
261,-31.448816666666666,143.821505
262,-31.448815,143.82147166666667
263,-31.448811666666668,143.82144
264,-31.44881,143.82140416666667
265,-31.448811666666668,143.82137033333333
266,-31.448811666666668,143.8213385
267,-31.448806666666666,143.8213
268,-31.448805,143.8212685
269,-31.448803333333334,143.8212295
270,-31.448801666666668,143.82119283333333
271,-31.448801666666668,143.82115866666666
272,-31.448798333333333,143.8211235
273,-31.448796666666667,143.82108616666667
274,-31.448795,143.82104883333332
275,-31.448791666666665,143.821012
276,-31.448788333333333,143.8209745
277,-31.448785,143.82093783333335
278,-31.448781666666665,143.82090233333332
279,-31.448781666666665,143.8208775
280,-31.448676666666668,143.82089883333333
281,-31.448678333333334,143.82093333333333
282,-31.44868,143.82096883333332
283,-31.44868,143.82100266666666
284,-31.448683333333335,143.821038
285,-31.448683333333335,143.82106766666666
286,-31.448683333333335,143.82110266666666
287,-31.448685,143.82113733333333
288,-31.448685,143.82117216666666
289,-31.448685,143.82120633333332
290,-31.448686666666667,143.82124183333335
291,-31.44869,143.8212725
292,-31.44869,143.8213055
293,-31.448691666666665,143.82133983333333
294,-31.448693333333335,143.821374
295,-31.448695,143.82140833333332
296,-31.448696666666667,143.82144433333335
297,-31.448698333333333,143.82148366666667
298,-31.448698333333333,143.82151866666666
299,-31.4487,143.821555
300,-31.448703333333334,143.82159316666667
301,-31.448703333333334,143.82163116666666
302,-31.44870166666667,143.82167033333334
303,-31.448705,143.821706
304,-31.448708333333332,143.82174
305,-31.448711666666668,143.82177566666667
306,-31.448711666666668,143.82181716666668
307,-31.448715,143.8218555
308,-31.44872,143.82189666666667
309,-31.448725,143.8219355
310,-31.44866,143.8219585
311,-31.44866,143.82191633333332
312,-31.44866,143.82187833333333
313,-31.448655,143.8218395
314,-31.448651666666667,143.82180366666665
315,-31.44865,143.82176333333334
316,-31.448648333333335,143.82172483333332
317,-31.448646666666665,143.82168766666666
318,-31.448643333333333,143.82165333333333
319,-31.44864,143.82161316666668
320,-31.448638333333335,143.8215745
321,-31.448636666666665,143.8215385
322,-31.448635,143.8215015
323,-31.448633333333333,143.82146216666666
324,-31.448631666666667,143.82142516666667
325,-31.44863,143.82138883333334
326,-31.448626666666666,143.82135216666666
327,-31.448625,143.8213175
328,-31.44862,143.82128016666667
329,-31.448618333333332,143.82124316666668
330,-31.448618333333332,143.821205
331,-31.448615,143.82116733333334
332,-31.44861,143.82113133333334
333,-31.44861,143.821097
334,-31.448606666666667,143.82106083333332
335,-31.448603333333335,143.82102616666666
336,-31.448603333333335,143.82099033333333
337,-31.448598333333333,143.82095616666666
338,-31.44859,143.82089833333333
339,-31.448596666666667,143.82092533333332
340,-31.448605,143.8209555
341,-31.448616666666666,143.82098716666667
342,-31.448626666666666,143.82101633333335
343,-31.448638333333335,143.82104583333333
344,-31.448646666666665,143.82107716666667
345,-31.448658333333334,143.82110866666667
346,-31.448668333333334,143.8211415
347,-31.448676666666668,143.82117366666665
348,-31.448685,143.82120583333332
349,-31.448695,143.82123316666667
350,-31.448706666666666,143.82126583333334
351,-31.448721666666668,143.82129866666668
352,-31.448733333333333,143.82132816666666
353,-31.448741666666667,143.82136116666666
354,-31.44875,143.821395
355,-31.448763333333332,143.8214245
356,-31.448771666666666,143.8214585
357,-31.448781666666665,143.82149166666667
358,-31.448791666666665,143.82152466666668
359,-31.448803333333334,143.82155783333334
360,-31.44881833333333,143.82159216666668
361,-31.44883,143.82162333333332
362,-31.448843333333333,143.82165366666666
363,-31.448856666666668,143.82168916666666
364,-31.448866666666667,143.82172533333335
365,-31.448875,143.82176116666668
366,-31.448886666666667,143.821801
367,-31.448896666666666,143.8218335
368,-31.448911666666667,143.82186616666667
369,-31.448925,143.8218965
370,-31.44894,143.82192466666666
371,-31.448955,143.82195066666668
