Wavelength,12FEB,26MAR,05APR,03MAY,04JUL,24JUL
869,0.10845450795078332,0.0975005491515996,0.13624574597061012,0.15064679010268175,0.15812173131735185,0.17358208018902888
870,0.10855935074921087,0.09760484709675966,0.13634319870789258,0.15081073484646282,0.15825474665025396,0.1737274929555127
871,0.10864064203330735,0.09773984270517531,0.136464864342961,0.15094349315029293,0.15838000101082964,0.17387371382102457
872,0.10869024846522027,0.09782794521558806,0.13661961974552372,0.15110765827065134,0.15853824227769567,0.17401904157928572
873,0.1088136902473617,0.09792299713551253,0.13673496266639235,0.1512642574453232,0.1587380833337561,0.17421295788541158
874,0.10893438877965078,0.09803530169213798,0.13684887930854867,0.15143496523538047,0.15890591871443951,0.17434393593532493
875,0.10901904294512595,0.09811910142491326,0.13698139637501633,0.15161844630606885,0.1590213165962207,0.17443667567013155
876,0.10909170796393787,0.09818102523401474,0.13713030304277346,0.151675763444224,0.15920446551774606,0.1746291084009483
877,0.10916258028934397,0.0982836640156374,0.13719696501642792,0.1518853035575978,0.15935225113839002,0.17482531422323333
878,0.10924655242538847,0.09839436845388011,0.13730998694533864,0.15209571636670594,0.15952535758665848,0.1749616442035843
879,0.1093452197443715,0.09849595219082555,0.1374733642388379,0.15223617429082692,0.159713777953726,0.17506127253012232
880,0.10944432446763752,0.09864386981595516,0.13753629215817353,0.15239400526242244,0.1598660138083539,0.175228705297579
881,0.10952940201751374,0.09870838953833921,0.13763549451301385,0.1525426418108492,0.15996534866284157,0.17538524253237833
882,0.1096302473143915,0.09878878613975073,0.13776613820948141,0.15269963069111958,0.16012817499804982,0.1755422992638085
883,0.10974240719664874,0.0989260440558602,0.13790142623745222,0.15284068491476724,0.16032131802542327,0.17571324000567928
884,0.10980604435791544,0.09898814142613438,0.13801780999503163,0.15297871766247728,0.16050569912993387,0.1758882119261568
885,0.10987098978162571,0.0990583662741915,0.13814376223311176,0.15316303824525682,0.16058697349120848,0.17601150007699168
886,0.10996521195438833,0.09914487065652301,0.1382780776307101,0.15330437998174246,0.16075792720066506,0.17615778826834377
887,0.11010112217376765,0.09929455822833644,0.13837489190713087,0.1534288786129787,0.16096718521464617,0.17633425381319745
888,0.11017921709445108,0.0994191460778899,0.13853073608737998,0.15361691111824147,0.16113058622197235,0.17649304405575522
889,0.1102405592657715,0.0994846291287309,0.13865438034922745,0.1537707660630273,0.16128529884771386,0.17666271188846078
890,0.11030776252179555,0.0995706668621035,0.1387393657928335,0.15391944376798392,0.1614042571088282,0.17680371281471968
891,0.11041465662046498,0.0996552847226882,0.13886971787830263,0.15409300526291314,0.1614856968073144,0.17690130504289647
892,0.11048266855168555,0.09969582143940438,0.13892002126863157,0.15416939861580026,0.1616362049973726,0.17701086203660865
893,0.11049217408972675,0.09976741502620502,0.1390317635141174,0.15433022138596436,0.16179101869369739,0.17712537942805684
894,0.11050787331154799,0.09984127270591969,0.1391610535338046,0.15449238593874226,0.1619398577372393,0.17728289106144685
895,0.11065995185030837,0.09994617674420572,0.13931662784320814,0.15478579764426048,0.16209192779642756,0.17743329329428387
896,0.11075604712472531,0.09997459177351095,0.1395001860592172,0.15506587534785757,0.1623599733829035,0.17755751253324137
897,0.11085568059213033,0.1000783051045365,0.1395878438168685,0.1550828172290741,0.16253139614065676,0.1777143531747663
898,0.11096547290504807,0.10018733332209367,0.13967754836674526,0.1551221106800617,0.16271382043820537,0.17790333769508526
899,0.11105400187219858,0.10033004794523026,0.1397722616619788,0.15526611173960295,0.1629196763394081,0.17808368937402866
900,0.11112602636432031,0.10040483009476028,0.13987592461998427,0.15543029969253294,0.1630618939315321,0.1781727635978258
901,0.11118825337891133,0.10050205446471354,0.14001696813408604,0.1556596779282465,0.16322487668251726,0.1783371525830786
902,0.11127542480869271,0.10064902504246165,0.14012068337601452,0.15588588131831,0.16342810102313476,0.17852984251919152
903,0.11139101518577335,0.10066794568240375,0.14021947515774308,0.1560218983890697,0.16360572142487656,0.17864134819923624
904,0.11142511261144109,0.10080092115506298,0.14039155890310123,0.15618913454953082,0.1636621949139795,0.178766271041213
905,0.11150590790122133,0.1008865623574722,0.14049244185711046,0.15632791036294452,0.16378944196094988,0.17890220198164247
906,0.11159082302103532,0.10097833616667977,0.14058410419421924,0.15642680405726112,0.16390523038278326,0.179031805789309
907,0.11163636086306232,0.10109629892416372,0.14070344791214423,0.15649695315998075,0.1641493364182156,0.1791392565241952
908,0.11178140511000267,0.10120747091842773,0.1408242708269294,0.15668390480177807,0.16422007399438937,0.17939904596199996
909,0.11193697668312799,0.10125274562425107,0.14092423287060524,0.1568632447123301,0.16429379764038438,0.17953197535357274
910,0.11202778756879414,0.10129691028652088,0.14103540646565615,0.15693308027403963,0.16446154868838753,0.1795675878965602
911,0.11211039968853251,0.10145392509215671,0.14121028780995687,0.15713891290503004,0.16468322200157487,0.17977928559345271
912,0.11213179178381208,0.10154739070429211,0.14138883008002298,0.15732873142144604,0.1648399307289069,0.17996557194800883
913,0.11217117756968693,0.10163251396258421,0.14149813917118387,0.15754435989143697,0.16493503848855096,0.180094476174328
914,0.11226838224471664,0.1017461198434371,0.141579525938287,0.15773757101096034,0.16507357311102483,0.18020217098292896
915,0.11237490248687361,0.10187509602657094,0.14176162153885888,0.15782180275178442,0.16514193765274016,0.18031788615059222
916,0.11243710798880188,0.10191886950937007,0.14179600300734913,0.15799313111664376,0.16519134724092893,0.18046461825155324
917,0.11254508097219934,0.10204649100158567,0.14198874316379648,0.15819860007772785,0.16540914115540006,0.18061789035640288
918,0.11258085150245781,0.10216414837423093,0.14215380723091478,0.15835935633049006,0.1657515379017438,0.18079300272686843
919,0.11269509115110422,0.1022649443776863,0.14220076026784603,0.15852455072083135,0.16582950141709604,0.1809326524969942
920,0.11274551195020362,0.10233883049052096,0.14241219699607577,0.15873585628429573,0.1659779169426342,0.18117320106067025
921,0.1128678458694115,0.10243002228592804,0.1425793394219281,0.15891421277081652,0.16609747820414256,0.18133917448810616
922,0.11291153861704425,0.10255652859239975,0.1426867086454281,0.15901672325325958,0.1661668739541875,0.18141632540414176
923,0.11293893663572435,0.10262604073153964,0.14271985501783763,0.15911204158804873,0.1663371464056672,0.18163029938098385
924,0.11302308844451499,0.10271024925971878,0.14276759733961517,0.15915242376634933,0.1664774052461765,0.1817438063930839
925,0.11311948736552632,0.10281178669769483,0.14286710626482949,0.15932526782989834,0.1667582084861545,0.18184988598947988
926,0.11320987109580176,0.10282353961475996,0.1429070550803906,0.15964802846084714,0.1671195302067367,0.1819778887513972
927,0.11330279827837085,0.10287340550362764,0.14300471306115045,0.1597936390920208,0.16730726533397436,0.18195848083549584
928,0.11337690380922585,0.1030233588573618,0.14311432469047447,0.16002812593328036,0.16751097585749575,0.1819606966014611
929,0.11341980967996279,0.10308389467545269,0.14330499439747296,0.16016231205515424,0.16772226161294504,0.18201446849411007
930,0.11330490259915288,0.10297011962261193,0.14351121342091724,0.1602816212211579,0.16800986807724835,0.18216786876294172
931,0.11322041227072482,0.10287472808389002,0.14376419876797236,0.1605281224903343,0.1679263339287848,0.18217970978278192
932,0.11309920242157344,0.10280701021052432,0.14378426391475246,0.1606131587377237,0.16798536147980103,0.18233447424032362
933,0.11311760944411631,0.10295535645632795,0.1440653206501168,0.1610367646809909,0.16860747249489777,0.1825689378424346
934,0.11322924271428325,0.10294449727756552,0.1443647081767672,0.16132910802945358,0.16885969998363143,0.1827073958019192
935,0.11336976251175927,0.10286874979313355,0.14452810942833444,0.16152792279123576,0.16907193997880438,0.18270345216015046
936,0.11348733317438871,0.10300182308842362,0.14449634881627144,0.16162598095494488,0.16946534915458306,0.1829676558688586
937,0.1136313176252886,0.10316314512684635,0.14458304690825718,0.16183296291722551,0.16967363078552508,0.18317707124168614
938,0.11384764606347716,0.1032614415193492,0.14489027260025966,0.1621314261285628,0.16953926337116418,0.1833115403785442
939,0.1139569634095761,0.10349507046663231,0.14506754101188074,0.16237159537844056,0.16984857933963332,0.1834921977588072
940,0.11388269560451728,0.1035777181249205,0.14518748793513597,0.16229866949580762,0.16994498764245486,0.1837714380115354
941,0.11394581721098498,0.10370016403715787,0.14522674918193632,0.16238825391057762,0.1700052766528159,0.18396456930830124
942,0.11421516179258279,0.10377567127933007,0.14516641816650738,0.16275810468266164,0.1702241012226872,0.1839065209200753
943,0.11423595296737997,0.10390948142507622,0.14532927870839507,0.1628182896071817,0.1703481900758782,0.18409523251917048
944,0.1143454760995806,0.10391616033550899,0.1455533306738842,0.16295992000417106,0.17054442496417838,0.18422721574475476
945,0.11441847669444521,0.10388958000289317,0.14567492317589764,0.1631739080475148,0.17086943886567713,0.18436756466338317
946,0.11454782047297865,0.10400707619024,0.14587289868853703,0.16352030989712715,0.1712193431327603,0.1844730341078858
947,0.11447142205281449,0.10414907339842135,0.14584052256621846,0.1637337612026879,0.1710567206653143,0.1848193448953956
948,0.11460711122906944,0.10427538887069535,0.14604606526621816,0.16385068189827026,0.17128451100331754,0.1850036680694149
949,0.11476380109536705,0.10456599508450012,0.1461813335615451,0.16401173558210877,0.17126900021040362,0.18520545413890882
950,0.11488290747009434,0.10487242429082762,0.14610639201480988,0.16408582199647356,0.1712353415304106,0.185139036974453
951,0.11494358101786484,0.10470035050686494,0.14639350114377916,0.1643962939995057,0.17177464018420746,0.1852628478098363
952,0.11512436996834643,0.10473963236141637,0.14656776745114547,0.1644450090250786,0.17177017217040985,0.1854163926920856
953,0.11521554866761914,0.10476114522998303,0.14673521332996287,0.16446925394678294,0.17182593239858474,0.18557857205319195
954,0.11518605367294779,0.10491612056220036,0.1469687986110116,0.16448534075999027,0.17205597243213983,0.1856357468851511
955,0.11521778761382254,0.10513110538276706,0.147029798406888,0.1646253561070863,0.1717504607852205,0.1858315083355344
956,0.11520723121886392,0.1053470074833501,0.1471259388723121,0.1647005827361488,0.1720081142954197,0.1861270785925455
957,0.11540461925486865,0.10539341702736388,0.14729456973528474,0.16487643345123715,0.1720606823179202,0.18630342539499117
958,0.11578891515329234,0.10529779485198329,0.14726533819079923,0.16504445208701524,0.17175975005981217,0.18642060276074418
959,0.11581980127871552,0.10546674313027182,0.14742846467403542,0.16525301769773523,0.17194914831267932,0.18648192369355793
960,0.11575426007829209,0.10558019448172612,0.14743432918037064,0.16531365503419088,0.1722185663478398,0.186553804348145
961,0.11589097263864073,0.10571255426286542,0.14766271829573446,0.16547122108038387,0.17251085898320012,0.18672022576383743
962,0.11613288709689792,0.10588556793633212,0.14782312366832506,0.16550556565899627,0.17251513289003678,0.18680444732166293
963,0.11607817612292608,0.10590971664760314,0.14783239604562132,0.1655178070849499,0.17259543500118776,0.18699751724438718
964,0.11617295569583855,0.10616163922634303,0.14792490852160245,0.16568849461146037,0.17269678699314178,0.1872356864155988
965,0.11633845079462177,0.10631503497704911,0.14816555924271413,0.16597030722287068,0.17271213575805622,0.18747442845446843
966,0.11649414643514056,0.10648660805986482,0.14840989801772433,0.16597986090855066,0.17280236230653334,0.18755509139152765
967,0.11650207614058408,0.10646124210887302,0.14837045504340848,0.16603937028295193,0.17285470915010606,0.18766867119441258
968,0.11663955402780607,0.1066794923032688,0.1485514154074593,0.16630776758320678,0.17301296376408076,0.1877595893081636
969,0.11681782399083646,0.10673578396313627,0.1487604264255163,0.16645486333777706,0.17312322474478575,0.18802233614055908
970,0.11692504018765397,0.10677354310643006,0.14875375060051574,0.16661504379675132,0.17334596541180614,0.1883103200910709
971,0.11709352369877891,0.10681249023674363,0.14883894612500237,0.16667995780541,0.17352019852997072,0.18830908210916011
972,0.11714258868810024,0.10699147753478727,0.14892132076233286,0.16683845015141188,0.17367089448007755,0.1886361829826514
973,0.11718756422161122,0.10706837059199995,0.14914538061776633,0.16700528273597676,0.17381432886416887,0.18887724576097537
974,0.11722419380848033,0.10706190629014595,0.14941353082429237,0.16710603117775122,0.1739292846790666,0.18897758813345003
975,0.11736201810085359,0.10718741808577598,0.14966391573720023,0.16726768833264247,0.17422188742085915,0.18910474907994254
976,0.11749809889287191,0.1071818854334404,0.1497250823668459,0.16745095962039944,0.17443669239990728,0.1891820623173247
977,0.11763817855453407,0.10731160833173507,0.14966850629115358,0.16758471626091412,0.17441207698218225,0.18925385859597224
978,0.11769644086942486,0.10747507209849895,0.1497814060320078,0.16782152027801198,0.17436144786662824,0.18958937035446122
979,0.11772461699289731,0.10768200085865386,0.14997837410089607,0.16812485308902794,0.17467621556162885,0.18980185280567666
980,0.11790008255811564,0.10767782204623155,0.15015571487066295,0.16837570460538598,0.17500712739866592,0.18986290029624492
981,0.11796351997725962,0.10789571731073805,0.15018440553435775,0.1684158523742295,0.1751665074380035,0.18999309829538225
982,0.11787601123074817,0.10812215373212056,0.15019044599866577,0.168387500114952,0.17525091185409453,0.19023463978478383
983,0.1178509726228,0.10799741405220456,0.15061477916598742,0.16858745543293746,0.17550173767510951,0.1905673044777755
984,0.11837797980282436,0.10819863985603353,0.15069297396447567,0.16884565228287127,0.17578080340860522,0.19069528617384504
985,0.11856503020893241,0.10834537341560826,0.15080780002619987,0.16918462955525754,0.17579311728599317,0.19068862905393677
986,0.11836893444471625,0.10843714810904044,0.15096555955086371,0.16926106684209868,0.1758043899359661,0.19091399477551568
987,0.11835007337013079,0.10858152112787953,0.15111156973349127,0.169421755068852,0.17594020846170738,0.191125254474855
988,0.1184742875762839,0.10873956559272427,0.15124318669467116,0.1693919278290755,0.17611177761291863,0.1913270734756548
989,0.11861108239305308,0.10875292358966437,0.15132069465450876,0.16950846825049376,0.1763123192942076,0.1912406923464325
990,0.11872102753224958,0.10865949631689203,0.1513597197705678,0.1697090766018034,0.17658327393628132,0.1913807489253456
991,0.11889525881563744,0.10865492367831707,0.15132925614011725,0.16968295989664464,0.17670659967068703,0.1917652774072362
992,0.11908430505323983,0.10884046387960322,0.15141708204623286,0.1699693386417538,0.1767854247211188,0.19192098472190827
993,0.11893382583739551,0.10901228488254494,0.15154485885616473,0.17020025525665247,0.17700694921543192,0.1919970025033751
994,0.11888703347798618,0.10902764347268766,0.15174001423967515,0.1705196446870478,0.17715973994671688,0.19206126974106116
995,0.11908511649443138,0.1091620834519678,0.15203719175476255,0.1705241396710711,0.17726595287275015,0.1924168330952531
996,0.11911944342006975,0.10917501705316186,0.15214547406822476,0.17064718380633112,0.17726860733935088,0.19260971942558275
997,0.11904438458709722,0.10931893926490542,0.15219185724974077,0.1708052280548679,0.17744459477980573,0.19266397575035427
998,0.11911015087604293,0.10958953691043424,0.15221489843429398,0.17091620121358103,0.17767312194833929,0.1927534273917573
999,0.11931337831035324,0.10948007295550388,0.15258549426229917,0.1709811044849076,0.17769806649516307,0.19289267891631062
1000,0.11931213595300083,0.10985591747260653,0.1525842947205684,0.17140508250076528,0.17805391700552775,0.1932999747126199
1001,0.12153693378330571,0.1120877818179307,0.15311051424252922,0.1709164103284398,0.1781322487027786,0.19522665741415823
1002,0.12162141447606487,0.11226581043717894,0.1532441402878288,0.1710728650202211,0.17817395645422832,0.19535837308636989
1003,0.12174554224898076,0.11241298088401808,0.15338124975069467,0.1712229511358471,0.17828947793002653,0.19555392375835032
1004,0.12183553286290436,0.11253977858593237,0.15348136168868132,0.1713725555937957,0.17851606213245025,0.19560744739853297
1005,0.12191294815754594,0.11263197705440497,0.15361286997984946,0.17158988850820742,0.17871940030051164,0.19567327689467448
1006,0.12198443200484466,0.11270919451238962,0.15374227496462173,0.17176241139763607,0.17893335933120386,0.1958300680351484
1007,0.12206993007074372,0.11282413301534251,0.1538651013076341,0.17196715929983097,0.17914084014750006,0.1959694437027515
1008,0.12213156762272631,0.1129008598313653,0.15404352533744686,0.1720712620091591,0.17927765826177974,0.19610134712138916
1009,0.12220511435793122,0.11295140880586918,0.15412674441772367,0.17218142232673941,0.1793766171481463,0.19628677391083021
1010,0.12229436922006895,0.11302222664885053,0.15423335540498523,0.17235328395703908,0.1794596553286949,0.19645177792911073
1011,0.12239201839584735,0.11307787644131032,0.15439927123041466,0.17250717590890952,0.17960716796859377,0.1966162651645299
1012,0.12249592385401883,0.11317626731734003,0.1545383428414015,0.17266495596854836,0.17978024253059421,0.196785495445215
1013,0.12257410240633553,0.11330759949166928,0.15464736764927958,0.1728663235279754,0.17994272913120063,0.19698697597115067
1014,0.12267418623671293,0.11338998665205752,0.15476274920944721,0.17303672164970413,0.18009535666414267,0.19712701508847041
1015,0.12274591503986237,0.11346660891288313,0.1548846651840308,0.17310750193605706,0.1802793340362897,0.19723864269912425
1016,0.12285251801045036,0.11354368854022207,0.15502942261115887,0.17325342348164494,0.1804199902672224,0.19733935267692235
1017,0.12293589240735028,0.113668997175506,0.1551442241429024,0.1734677886728617,0.18056269562716398,0.1974891820853143
1018,0.1229891953568539,0.11371825408651197,0.15524229634508158,0.1736162891790463,0.18070305415658008,0.1975655884402026
1019,0.12309126716928662,0.11383397506256696,0.15535459562602016,0.17379404687296232,0.18081469401094694,0.19772146488108294
1020,0.12315806832716378,0.11397961901408193,0.15546819020918123,0.1738605713592179,0.18097280631553572,0.19784331572757968
1021,0.1232600260531449,0.1141000296678927,0.15559463702993825,0.17399679328486078,0.1810938304805415,0.1980046061350216
1022,0.12338222253267905,0.11418925429434872,0.15572197880937708,0.1741517906998967,0.18120503856855869,0.19820396002468219
1023,0.12343245440520713,0.11429927099290293,0.15583688513472793,0.1742551042018364,0.18136869140957473,0.19832644402131444
1024,0.12347855109433518,0.11439462038902515,0.15597586011608947,0.17442652205424947,0.18149970402539856,0.19847928084361638
1025,0.12353638911806426,0.11442450303759147,0.15611402979739825,0.17458076401318465,0.18167085948591571,0.1986037313841838
1026,0.1236182037560316,0.1145244186197768,0.15619674833984648,0.17474524949927278,0.1818484506676426,0.19872357524343037
1027,0.12368699470382205,0.11463257861438392,0.15630272777468787,0.17489103596626138,0.1820058900330746,0.19884076114280239
1028,0.12379320938716512,0.11479042399630235,0.15639687099163235,0.17499792945362783,0.18212302169919,0.1989083307090076
1029,0.12390876593785449,0.11493188403447407,0.15651270404808343,0.17521484372782437,0.18226956093401053,0.19899021382284923
1030,0.12399432233141837,0.11501624336116327,0.1566478290633993,0.1753515677328898,0.1823995656116595,0.19911195396046877
1031,0.12405715019620402,0.11514554607426272,0.15681673117483044,0.17547644408276653,0.18251255807229938,0.19928276152677699
1032,0.12415083819306003,0.11530331407949984,0.15695644522381333,0.17573782908735722,0.18264213715600006,0.19944269003780246
1033,0.12424211266397661,0.1154121376266602,0.15708661173499344,0.1758911608361918,0.18272174920031065,0.19962061253164182
1034,0.12429136509428657,0.11551753804349743,0.1572056272406407,0.1759286409524,0.1827723066921873,0.19984784466669753
1035,0.12437922420504176,0.11561931857756477,0.15730276061614884,0.17606730631280798,0.182861503163738,0.2000077622679659
1036,0.12446699878996244,0.1157056239951958,0.15743092116921137,0.1762079095394755,0.18302727395965546,0.2001854541094782
1037,0.12454954387594586,0.11577454793100778,0.1575421440273416,0.17633181394519803,0.18322107991292141,0.200378067505128
1038,0.12463379070341883,0.11586466190448508,0.15767038095593036,0.17654861934249316,0.18345623129632874,0.2004724086774242
1039,0.12467583648442751,0.1159336939202919,0.15776391491129987,0.17676809857617948,0.18361503334548507,0.2005849322032147
1040,0.1247414994173128,0.1160387467817227,0.157873186627374,0.17693107766607816,0.1836613117436429,0.20076294761245805
1041,0.12483539267363403,0.11615894183622616,0.1579994145447274,0.1770799690335166,0.1837547240310936,0.20091422884458182
1042,0.12489674469569739,0.11626984717264019,0.15808773583813523,0.1772319227933099,0.18386522589791404,0.20106644213922983
1043,0.12496157684237039,0.11636353600741217,0.15817024942905517,0.17737571549231385,0.18397542931888727,0.20122355562901906
1044,0.12502229092147296,0.11650394506575779,0.1582686505921713,0.17746208792968368,0.1840929962401774,0.2013506025198189
1045,0.1250905338176398,0.11659116706423656,0.15838504563095784,0.17757066553108716,0.18424480735849494,0.20153056374714584
1046,0.1251639746698631,0.11667762877997304,0.15847321880003662,0.17772791810423683,0.18438820115462823,0.20168311792287325
1047,0.12525795398144296,0.116806394183854,0.1586204133308584,0.17781585212182047,0.18453457982923985,0.2018014564607596
1048,0.12532078742422328,0.11689709066315926,0.1587297853735452,0.177911663982569,0.18467132468771197,0.2019611836474502
1049,0.12537847084108958,0.11693291592425592,0.15878005251962918,0.17804210795543274,0.1848159406358102,0.20214491474976037
1050,0.1254752511996861,0.11699482803840583,0.15890510379339068,0.17823417337704772,0.1850084616875335,0.20229616908853354
1051,0.12555931187790825,0.11707158947983501,0.1589803606618485,0.17834696547498902,0.18516170752711003,0.2024041941497823
1052,0.1256595357257833,0.11716136138110023,0.15907975515717993,0.1784617201026127,0.18529889044663478,0.20247533544042828
1053,0.1257502454038259,0.11727785051375347,0.15917460519351012,0.1786015261258867,0.18537617076042856,0.20251869725671529
1054,0.12585619126766956,0.11743024122976245,0.15931644127201855,0.1787558560695616,0.18548103428493834,0.2025898656770611
1055,0.12591875382221285,0.11754268602636322,0.15943326867539426,0.17892767178104446,0.18559475804718534,0.20269208179279455
1056,0.12597697697415175,0.11764910354258379,0.1595363836237657,0.1790665665433361,0.1857096759374824,0.20281679489867088
1057,0.12606108044317893,0.11774771523512945,0.15963280748872316,0.1791875304203519,0.1858475638874043,0.20299757105878763
1058,0.1261296364407279,0.11785690692293886,0.15972389548592353,0.17936057420633264,0.18599126046418185,0.20314311538961416
1059,0.1261583497469051,0.11795452608564413,0.1598283701023494,0.17949714814139728,0.18607305146044503,0.20324259864236738
1060,0.1262254788302646,0.11803830600487092,0.15996788446434185,0.1795798213051579,0.18622826607509302,0.2033294178764668
1061,0.126325497453608,0.11810408221818972,0.1600645103743939,0.17966982262450423,0.1863938840002844,0.20341749371156675
1062,0.12642036436494783,0.11817854880099174,0.16014925275018388,0.17979118249212328,0.1865305940311785,0.20350789917470696
1063,0.12650543878769696,0.11825485744515414,0.16027107680646857,0.17989318663557977,0.18667784393472178,0.2036567145868564
1064,0.12659286309174994,0.11834965547236462,0.1603619992679482,0.1800209943554856,0.18678642785985405,0.20382101155794652
1065,0.1266698871851038,0.11844565551670627,0.16044449460709911,0.18009438056467564,0.1868697792588243,0.20395139539757423
1066,0.1267526105456746,0.11854548226563229,0.16057462602052863,0.18022230705857628,0.18696151291316035,0.20410985840158186
1067,0.12680416660356397,0.11862445036877989,0.1606345097736236,0.18035974676677705,0.18698990109074642,0.2041701648289826
1068,0.1268568128958397,0.11871094132427845,0.16074328488775114,0.18042942732490047,0.18709756362140595,0.20428208692317357
1069,0.12692658940838836,0.118785028652268,0.16085109056708408,0.18056397262566312,0.18724785152280174,0.20442914422758535
1070,0.12700195944456438,0.11888025140291072,0.1609097270990811,0.1806870520129586,0.18740605913831804,0.20451599191819622
1071,0.12708545802282578,0.11897639155909986,0.16100208950352504,0.18080944929248657,0.18757954998647958,0.20463263103709708
1072,0.1271877757877653,0.11905120714260364,0.16108891338587364,0.18094341881906956,0.18777298983416796,0.20471249203827963
1073,0.1272781315927041,0.11914193686013738,0.16118145010006404,0.18104854770412376,0.18791330149553565,0.20479974045656
1074,0.12735398811507503,0.11922436471256051,0.1612794060841485,0.181156657381444,0.18799913135309038,0.20489024548051477
1075,0.1274096637740282,0.11929737757260037,0.16138001096538568,0.18123351845697194,0.188130451243809,0.20501703418384504
1076,0.12749339597417633,0.11939497748269393,0.16151938786246756,0.18132889619658674,0.18825230214666383,0.20511590105486605
1077,0.1275543377522029,0.11949380253850161,0.16159111358109993,0.1813775435223225,0.18833829266304705,0.2052618805825022
1078,0.12761025174795532,0.11957915575161715,0.16168496383139863,0.18141428488868236,0.18839499996400472,0.20542251218072738
1079,0.12768965650796604,0.11966810765872443,0.16180814292409706,0.1816072263326385,0.1884983881682893,0.20556227637970376
1080,0.1277371315239202,0.11976765679882406,0.16188454840188388,0.1818005337449996,0.188597980226701,0.20571042845300083
1081,0.1277989561878047,0.11985578589937332,0.16197645519179332,0.1819837346514609,0.18873302548665016,0.20587478393871123
1082,0.1278581086975809,0.1199225053041939,0.16207115244204923,0.18203944380583406,0.1888135973081001,0.2059748879737378
1083,0.12795319373908665,0.1200279905092985,0.1622067559857006,0.18213050488420524,0.18891805404507855,0.2061364221976078
1084,0.12801222866892892,0.12012372528196301,0.1622708949532973,0.18221532694079942,0.18904891806014168,0.20623099576425832
1085,0.12805110307037798,0.12020036077217064,0.1623359383551798,0.18237066996273868,0.18915895962174104,0.20628981121732104
1086,0.12811412952944307,0.12029323046221915,0.16242919189249444,0.18248634580171172,0.18928724639437117,0.20638427620513972
1087,0.12820311471724172,0.12037313922819601,0.1625114149825707,0.1825685453639014,0.18942106668218028,0.20643534967192678
1088,0.12827674598955355,0.12043620857941668,0.1626287924510591,0.1826577838431191,0.1894900830581381,0.20652454341392157
1089,0.12833378318027533,0.12049707657952602,0.16273959437495672,0.1827810465136063,0.1895254052093966,0.2066559555795892
1090,0.12843652859631188,0.12056934290035448,0.16288529143159286,0.18291703917903404,0.1896066367382786,0.20679325813620486
1091,0.12852772353426573,0.12062125220531637,0.16295321360476708,0.18300476588926098,0.18971872376083804,0.20689989521138213
1092,0.1285845361166384,0.12071193746927189,0.16304918997960882,0.18316547381736645,0.18981015664262102,0.20706473020175778
1093,0.128626845742892,0.12077462605245119,0.16309569067732055,0.18329244505976316,0.1899053683214818,0.20721931338829766
1094,0.12870536604571983,0.12083128671199894,0.16315846849561633,0.18341243358226333,0.19002471040906413,0.20733704184616636
1095,0.12876145052795418,0.12095179480437707,0.1632563634077801,0.18354871567599798,0.19011004356345135,0.20739096251768405
1096,0.1288303547794606,0.12102617009875485,0.16334435650304718,0.1837728016561459,0.1902102474097131,0.2074324473391984
1097,0.12888896109042042,0.12108202355901693,0.16341469697546168,0.1839097773288833,0.19035849034537713,0.20749144240776796
1098,0.12895287853504808,0.12119284447847418,0.16352452194293918,0.18402455201560472,0.19045169944511903,0.20753173451770193
1099,0.12904533300637916,0.1212815547372952,0.1636231565051833,0.18414109012378554,0.19052113918903163,0.20757949471326342
1100,0.12915253175405306,0.12136384523428498,0.1637218370055185,0.18425552403130024,0.19071158865112933,0.20769002308113066
1101,0.1292448407551042,0.1214331870417299,0.16378289375779503,0.1843375420261777,0.19085514373505624,0.20777834259216882
1102,0.1292894738967622,0.12151420752055196,0.16385074271409528,0.18449444766807477,0.19092285641197151,0.20782100292515504
1103,0.12936139925494397,0.12153981928584184,0.16393217532419677,0.1846163064431881,0.19098043116608715,0.20789537819935858
1104,0.12946185487058576,0.12155768454899832,0.1639908520528866,0.1848045407327579,0.19100171816156988,0.20797783653138702
1105,0.12956717858151667,0.12164196634414301,0.16409652661971175,0.1848846370405909,0.19102483602040427,0.20800157129871383
1106,0.12965985526964138,0.12173650701758365,0.16423275987941535,0.1849586479736325,0.19106907218355246,0.20805042318206685
1107,0.12970598451055404,0.12181988312550117,0.16432861728698986,0.18501951559503554,0.19113661154120754,0.20815415617976304
1108,0.1297570258489854,0.12183663646740184,0.16438084409586587,0.18508677525292339,0.19122251817606217,0.20829416612202295
1109,0.12977584556709065,0.12199123678793752,0.16445503737698303,0.18524545351777613,0.19133746861978418,0.20835408507506542
1110,0.12984507016889318,0.12218597202818202,0.1645492534429504,0.1853966918877366,0.19142668169836735,0.2083992091842275
1111,0.1299862932726395,0.12225220159718339,0.16463963517933505,0.18556861646062262,0.19145924465984787,0.20858880424560394
1112,0.13007214623616103,0.12226671204699471,0.16473018671436934,0.1857390114685005,0.19149457553058558,0.20866903483162225
1113,0.1301532994047653,0.12227439886258269,0.16480777014034198,0.1858645828789884,0.19148662255011284,0.20874137570165802
1114,0.13025382649639017,0.1222798804371269,0.1649065436704275,0.18586179260871677,0.1914645618806145,0.20879397692109014
1115,0.13025384042576219,0.12246474303625052,0.1650588772317001,0.18595297911453626,0.19146085008406527,0.2087757714634868
