Wavelength,12FEB18
1573,0.3284067578408362
1574,0.3285671527738564
1575,0.32873070885149225
1576,0.32886549658579883
1577,0.3289927010180625
1578,0.32911498163706177
1579,0.3292499180757466
1580,0.3294065899817711
1581,0.32954671002477215
1582,0.329671792355067
1583,0.32980695165496515
1584,0.32993928956543866
1585,0.33006938945591163
1586,0.33017344092629125
1587,0.3303372406319933
1588,0.3304998154854741
1589,0.3306227978235613
1590,0.3308067017428313
1591,0.3309459123000185
1592,0.331042680170545
1593,0.3311719538661829
1594,0.33130249203812095
1595,0.33141376380605514
1596,0.3315397877348108
1597,0.3316519426754093
1598,0.33174309090016973
1599,0.33185883189861987
1600,0.3319779201835017
1601,0.332115697911903
1602,0.33224374600797213
1603,0.3323538217561744
1604,0.3324476311811944
1605,0.3325701678719916
1606,0.3327105734071481
1607,0.33281601373935527
1608,0.3329117683026089
1609,0.33302144039528864
1610,0.3331124601971773
1611,0.3332373372865416
1612,0.33340397068315564
1613,0.3335555749580049
1614,0.33372933878747363
1615,0.3338559840274732
1616,0.33395881552545753
1617,0.33409797915960127
1618,0.3342288710746312
1619,0.33433707725598405
1620,0.3344705543892038
1621,0.3345867227483639
1622,0.3346624286478711
1623,0.3347909049693523
1624,0.3349592977467353
1625,0.3350794622544046
1626,0.33519308784700746
1627,0.33529581658170304
1628,0.3353583921540859
1629,0.3354513677363434
1630,0.3355525325276744
1631,0.3356747683562716
1632,0.335819197944247
1633,0.33593216502805706
1634,0.3360301941330059
1635,0.33612015361388725
1636,0.3361681284999197
1637,0.3362507210528448
1638,0.33632089920032976
1639,0.33643738600217304
1640,0.336612827067473
1641,0.3367530086611476
1642,0.336897989480256
1643,0.3370140458214613
1644,0.3370832399427452
1645,0.3371545081092147
1646,0.3372098935364201
1647,0.33726963708105495
1648,0.3373143031148119
1649,0.3374115003360628
1650,0.33760846218604756
1651,0.3377321766851739
1652,0.3377986336369605
1653,0.3378918932992528
1654,0.33793941284417295
1655,0.3379936658321542
1656,0.3380731103209045
1657,0.33814666051412506
1658,0.33826728852335064
1659,0.33836200493037877
1660,0.3384526487049283
1661,0.3385469856358802
1662,0.3385954877891992
1663,0.3386913783689551
1664,0.3387977891879812
1665,0.33891233357301986
1666,0.33900912037553793
1667,0.33910101468680687
1668,0.3391630471455474
1669,0.3391844367970078
1670,0.33928416696285685
1671,0.3393888747158681
1672,0.33946722466376317
1673,0.33953430726848843
1674,0.3396017099086671
1675,0.3396393866571542
1676,0.3396853887110167
1677,0.33973883619229495
1678,0.3397707872384396
1679,0.3398388666690237
1680,0.33990538608730836
1681,0.33999646334065786
1682,0.34004481457500896
1683,0.3400292160759262
1684,0.3400233161131912
1685,0.34003621171673304
1686,0.34011696067951
1687,0.3402438826031829
1688,0.3403182064585085
1689,0.34031504386456285
1690,0.3403351137556878
1691,0.34035156645249637
1692,0.3403769291216262
1693,0.34046142579736843
1694,0.3405392217751884
1695,0.3406010060380298
1696,0.3405838051190237
1697,0.3406143718958171
1698,0.34065956853255025
1699,0.3406568795067235
1700,0.3407083052806291
1701,0.340795736014865
1702,0.3407801086536899
1703,0.3407337549400602
1704,0.34076900221212664
1705,0.34080943618373394
1706,0.34083695580037826
1707,0.3408971063599825
1708,0.34092934186127266
1709,0.3408841829020205
1710,0.34092802720798937
1711,0.3409899882326143
1712,0.34097588957090974
1713,0.34097679681513865
1714,0.3410065673592598
1715,0.3410263391247257
1716,0.3410672984598485
1717,0.3411289065271942
1718,0.3411293590275806
1719,0.34112548386192976
1720,0.3411104865354344
1721,0.3410638926036338
1722,0.3410419285726727
1723,0.34102854139507327
1724,0.3410435605967505
1725,0.3410066817415516
1726,0.3410167484192145
1727,0.34108754525278967
1728,0.34108165590628003
1729,0.34109864185762334
1730,0.34112417735362904
1731,0.3410738837686929
1732,0.34108133801226026
1733,0.34112736508602537
1734,0.34116991342874076
1735,0.3412607844311207
1736,0.3413086280326254
1737,0.34129774919726374
1738,0.34132965190045184
1739,0.34132989708632683
1740,0.34137226956391964
1741,0.3414233447702804
1742,0.3414102512275042
1743,0.3413187275123296
1744,0.34123795338658314
1745,0.34118761625500904
1746,0.34116325598543257
1747,0.341191212962583
1748,0.3412213352593515
1749,0.34125708719108666
1750,0.3413200479506304
1751,0.34134660071282963
1752,0.341426669321183
1753,0.34143931062101013
1754,0.3414112104897901
1755,0.3414297665872528
1756,0.34138515405646735
1757,0.34135037083230013
1758,0.3414673590022378
1759,0.34140953851643396
1760,0.3414264678786734
1761,0.34148292046424955
1762,0.3415583882698189
1763,0.3416215726696388
1764,0.34169363120233054
1765,0.34170275163297836
1766,0.3416076778146942
1767,0.34160412659931005
1768,0.3416273767267618
1769,0.34158882311086286
1770,0.34130893517423827
1771,0.34138509003457435
1772,0.3414393197294164
1773,0.34147535659373934
1774,0.3414122541051234
1775,0.34128360294563276
1776,0.3412266639785621
1777,0.34128959094160866
1778,0.34136280549325343
1779,0.34134824168870914
1780,0.3411410315067596
1781,0.34113114113400045
1782,0.34104874306841076
1783,0.34086834923992404
1784,0.3407582243961527
1785,0.3403538189109841
1786,0.34009665338742595
1787,0.33996705342518163
1788,0.340074548897889
1789,0.34026128932146626
1790,0.34024005219153225
1791,0.34006861260453936
1792,0.34017352613176705
1793,0.3401026997210139
1794,0.33979881502462234
1795,0.33958559693677026
1796,0.3396507323529354
1797,0.3392314106739802
1798,0.33936771780292074
1799,0.33938768228835225
1800,0.3387002414632949
1801,0.34255719072932667
1802,0.3421613917705348
1803,0.34180675734806104
1804,0.34183976445995445
1805,0.3423967952050315
1806,0.342419246498787
1807,0.34229878198400265
1808,0.342518184679359
1809,0.3425828889204062
1810,0.3420821613355344
1811,0.34311691673946043
1812,0.34376384619206873
1813,0.3436907468028991
1814,0.3441376556450572
1815,0.3441379303488376
1816,0.34406783919603867
1817,0.3442264945343613
1818,0.3444499536492432
1819,0.3449012117623245
1820,0.3449336847350921
1821,0.3449550821400081
1822,0.34493466270673456
1823,0.3449274713095076
1824,0.3456201385067551
1825,0.34616260717291064
1826,0.3477235531875859
1827,0.3488838076545152
1828,0.3498123830385499
1829,0.3514826239468818
1830,0.3540097251589181
1831,0.36044205796552015
1832,0.36549087725432966
1833,0.37147453098120736
1834,0.378879933203062
1835,0.39109723618355247
1836,0.4036104729167636
1837,0.41834072624978347
1838,0.43732115400732197
1839,0.4491945251241592
1840,0.4570359553040252
1841,0.45782971234533704
1842,0.455544291833904
1843,0.44518711089948837
1844,0.44418537781589196
1845,0.4422625534184698
1846,0.4424605885184907
1847,0.4429196375104534
1848,0.4447455962137587
1849,0.4458909259520199
1850,0.44737086201966925
1851,0.44799082590810296
1852,0.44584943637649915
1853,0.4484135447628096
1854,0.44283325697396275
1855,0.4348124882023096
1856,0.42750029504607495
1857,0.4250343073438984
1858,0.41735066165709883
1859,0.41156119706789224
1860,0.40814885789501143
1861,0.40760644074793584
1862,0.40533888067171286
1863,0.40314906148521634
1864,0.40072473903936817
1865,0.40626781537380785
1866,0.4100353861550536
1867,0.4112071891910335
1868,0.4135593804749009
1869,0.4172145799801664
1870,0.4097268263327777
1871,0.4002253822664881
1872,0.39987241092578885
1873,0.39411694357945054
1874,0.38935523205461803
1875,0.38290588803098397
1876,0.37488191657229125
1877,0.3608319822814669
1878,0.3503508517432837
1879,0.3426735894302974
1880,0.34010191288782704
1881,0.3346527935131829
1882,0.3318017465903379
1883,0.32966731597322557
1884,0.3253337446595796
1885,0.3221001783659642
1886,0.31944687224216134
1887,0.31916316697084113
1888,0.3166401204171452
1889,0.31317527243592014
1890,0.3118959953156795
1891,0.3098343368438956
1892,0.30839511175456685
1893,0.3092987422249286
1894,0.30893861758723995
1895,0.30928770014548423
1896,0.30896211074281454
1897,0.3079019144649639
1898,0.3087329409371214
1899,0.31160205924463874
1900,0.313627537781567
1901,0.32016680214161225
1902,0.3223381745893705
1903,0.32373166691723665
1904,0.325232389404717
1905,0.32928456377042875
1906,0.326295521793985
1907,0.3262264531544869
1908,0.3167244894391189
1909,0.3044779088376485
1910,0.2988651004509823
1911,0.2899861276168907
1912,0.2830990351673596
1913,0.2778048383950712
1914,0.27361286415904834
1915,0.27051426396681993
1916,0.2682000292380371
1917,0.26590103764167233
1918,0.26488324874811414
1919,0.2649682228695388
1920,0.2648386267607992
1921,0.2650389923433886
1922,0.26516573730996545
1923,0.26496644615377396
1924,0.2649602424521009
1925,0.2650238515957266
1926,0.2648628448487267
1927,0.2653953340541346
1928,0.2662626128737158
1929,0.2666904461654662
1930,0.266894491154573
1931,0.26781620501693015
1932,0.26897258367205723
1933,0.2701947565139118
1934,0.2704117704524146
1935,0.27121053483619006
1936,0.2718902249529161
1937,0.27261857395598194
1938,0.27277232424469067
1939,0.2731772506233816
1940,0.2733290334995989
1941,0.2731804098737581
1942,0.27392461478841607
1943,0.2741127448208082
1944,0.2745765043696416
1945,0.2742630341981368
1946,0.27486995050074675
1947,0.2751155389227587
1948,0.27567664924317165
1949,0.27630776046292754
1950,0.2769999520785039
1951,0.2778301935890539
1952,0.27846395514408795
1953,0.2786830561839078
1954,0.2790943309852986
1955,0.28045655959032906
1956,0.280881042116416
1957,0.2816690576264303
1958,0.28277504931674446
1959,0.2835645429771151
1960,0.28445236738867913
1961,0.285002043332104
1962,0.2856577010658867
1963,0.28651941752729854
1964,0.287284436257006
1965,0.28764924141600295
1966,0.28778957759896545
1967,0.2879097160414439
1968,0.28846512881622755
1969,0.289036832095102
1970,0.2897162545273005
1971,0.29051973542297876
1972,0.29110840467384735
1973,0.29166583119601475
1974,0.2920960524633002
1975,0.2924582502366656
1976,0.29307057107225976
1977,0.2934501596034219
1978,0.2937966086374739
1979,0.29438443543854403
1980,0.29503150168661557
1981,0.2957259467671854
1982,0.2964199709370137
1983,0.2969543364637999
1984,0.29745839348521297
1985,0.2980713321039502
1986,0.29869760350875163
1987,0.299164859161422
1988,0.29964376864853814
1989,0.3000974809231965
1990,0.30048173164015635
1991,0.30097138448101446
1992,0.3014424362039957
1993,0.3018410713731831
1994,0.30224608519841495
1995,0.30265145692664563
1996,0.3031388510296336
1997,0.3039152601543821
1998,0.304337180043853
1999,0.3046498238392211
2000,0.30535590532857965
2001,0.3056277164020865
2002,0.30661722739565456
2003,0.3074564274669621
2004,0.30815080821398744
2005,0.3093732984606146
2006,0.310295278228214
2007,0.31112383117050946
2008,0.31173759408171897
2009,0.3125467941078443
2010,0.3129803220673642
2011,0.31345687411005146
2012,0.31361677976642394
2013,0.314045002720672
2014,0.3145869966462041
2015,0.31519783833079534
2016,0.3159429186045981
2017,0.3165199669943774
2018,0.3168847021570213
2019,0.3172531371652781
2020,0.31778273561338205
2021,0.31804000976105734
2022,0.3184147130518785
2023,0.31880784687300817
2024,0.3192797058871619
2025,0.3194434388503731
2026,0.3196788278294809
2027,0.3197610687965587
2028,0.3199558308116431
2029,0.3202085448063857
2030,0.3205168018073183
2031,0.32077355553971415
2032,0.3210120372917057
2033,0.321245847314542
2034,0.3214156402840924
2035,0.3215377622009845
2036,0.32164864316253655
2037,0.3218340088185412
2038,0.32222713101684836
2039,0.3224027129306973
2040,0.32263978884435174
2041,0.32282154490653175
2042,0.3229791190374964
2043,0.3231419144203838
2044,0.32331652271197403
2045,0.32345204710521075
2046,0.323548258121654
2047,0.32356472758326654
2048,0.32370811257418186
2049,0.3238976595363027
2050,0.324014725477487
2051,0.32418899516364597
2052,0.3243506727155105
2053,0.32461600467958834
2054,0.32475551218545223
2055,0.3248167789991892
2056,0.3248892349561889
2057,0.3250678092959313
2058,0.3252411069478211
2059,0.32532285200630373
2060,0.32541074354876764
2061,0.3254687439713238
2062,0.32540429976549345
2063,0.32542328707818075
2064,0.3254690598720334
2065,0.3255687948912986
2066,0.32568599410589644
2067,0.3258017623996828
2068,0.32602355127025395
2069,0.326175571508317
2070,0.32619874805953303
2071,0.32628306538995183
2072,0.32642505315225423
2073,0.3265153870564022
2074,0.3265744242654143
2075,0.3266571759401821
2076,0.3267301670533565
2077,0.32681076918464763
2078,0.32690329095290005
2079,0.3269834552966871
2080,0.32705671021977334
2081,0.32716543148120275
2082,0.32720116723250026
2083,0.3272040279977563
2084,0.3272435233024152
2085,0.3272944790447175
2086,0.3272656762189298
2087,0.32716273553460234
2088,0.327145068673293
2089,0.3271049417827163
2090,0.3270547161246417
2091,0.32707095095727207
2092,0.32701706416384957
2093,0.32695246464238514
2094,0.3269812614465036
2095,0.3269480415353985
2096,0.32686909825470306
2097,0.3268195794313811
2098,0.32662750810306473
2099,0.3265764207694484
2100,0.3267286647205237
2101,0.3267436016015415
2102,0.326767324770449
2103,0.32674911363170794
2104,0.32661350070623285
2105,0.32651970727196483
2106,0.32651802792162427
2107,0.32651436624949165
2108,0.3264941660170207
2109,0.32645848360643664
2110,0.32646696160394834
2111,0.32642418331434203
2112,0.32641559148831967
2113,0.3263758134814321
2114,0.32635515058042475
2115,0.32644285115771515
2116,0.3264776340185517
2117,0.3266192354484755
2118,0.32665605968050426
2119,0.32666928669173295
2120,0.32669357260505133
2121,0.32671369074879875
2122,0.32671702177818757
2123,0.32684405048231824
2124,0.3268737971935697
2125,0.32676166260582273
2126,0.32675145255439686
2127,0.32673449309546426
2128,0.32670003962529176
2129,0.3266572250846084
2130,0.3266585114700401
2131,0.3266503599081665
2132,0.32652894989307524
2133,0.3263692246619033
2134,0.32629154335608956
2135,0.3261192347494985
2136,0.3258821583653867
2137,0.32556727629451226
2138,0.32550128916107746
2139,0.3252427511131239
2140,0.3249054920467947
2141,0.3245570548456393
2142,0.32412647997658833
2143,0.323695224339952
2144,0.32322597109474166
2145,0.32276568233803643
2146,0.32225282175217307
2147,0.3216772230471754
2148,0.3211841771883969
2149,0.32059063436737545
2150,0.32005393961392514
2151,0.31932730569015316
2152,0.31852980327532804
2153,0.3177751075379365
2154,0.3171176647307613
2155,0.31650036672386067
2156,0.3158638952157411
2157,0.31529465351340197
2158,0.31462414356888857
2159,0.3138391436570877
2160,0.31316415783802
2161,0.3125163834921824
2162,0.3118416362630146
2163,0.31115534031784864
2164,0.3106106472645112
2165,0.3101234102527475
2166,0.30954478825696224
2167,0.3089702150879913
2168,0.30842490308250775
2169,0.30781162113126287
2170,0.307396029670507
2171,0.3067849041630128
2172,0.3060571661715965
2173,0.3055290752540296
2174,0.3050316669220454
2175,0.3044795865029542
2176,0.30401656059470705
2177,0.30347780857398465
2178,0.30307380196080036
2179,0.30249055149865584
2180,0.30172880612215447
2181,0.3010560510308073
2182,0.3002900062410145
2183,0.29955965983854366
2184,0.2988240427026236
2185,0.2981392301570534
2186,0.2976147913673307
2187,0.2967664472042504
2188,0.29583212061186076
2189,0.2950355586087968
2190,0.2941802768787048
2191,0.29335481731012086
2192,0.2924095839371439
2193,0.29148256881731716
2194,0.29055471862391896
2195,0.2895956755781775
2196,0.2885656112206158
2197,0.28749804665726936
2198,0.28644234913153865
2199,0.2852121003968563
2200,0.2839240075891678
2201,0.2825815440903553
2202,0.2813396503761031
2203,0.2800563700070963
2204,0.2790725612872486
2205,0.27812194609992774
2206,0.27731117849815173
2207,0.27656173999082057
2208,0.2761173448803511
2209,0.27574878460041674
2210,0.2759425661168273
2211,0.2765676961570238
2212,0.2771790560242109
2213,0.27793116498758363
2214,0.27875110988070423
2215,0.2798505376796589
2216,0.2811133424569637
2217,0.28204546346123105
2218,0.2827666905374816
2219,0.283546157687739
2220,0.2842446330454758
2221,0.28494680034907244
2222,0.28562932715566225
2223,0.2862798003012964
2224,0.2869160742194026
2225,0.2874544450691825
2226,0.2879973686455928
2227,0.2883698792727857
2228,0.28856196470449463
2229,0.2886840985344864
2230,0.2887114212223539
2231,0.28872968795938475
2232,0.2886271325318962
2233,0.28848394493477814
2234,0.28823771719359964
2235,0.2880494630989633
2236,0.2878153539085546
2237,0.2876481808057802
2238,0.287580552309052
2239,0.28751115407810124
2240,0.2876542148751102
2241,0.2874947038256097
2242,0.28747804270021693
2243,0.28739742089264375
2244,0.2871160657916662
2245,0.28688690229500413
2246,0.28677404025934183
2247,0.28660750939648844
2248,0.2865175239013867
2249,0.28668464618174905
2250,0.28667822360334205
2251,0.2868202106483513
2252,0.28690980343520134
2253,0.28695397241517373
2254,0.286997249749912
2255,0.28715535121930885
2256,0.2873492771587516
2257,0.28757611127063637
2258,0.2877527113922781
2259,0.2878154774725927
2260,0.2879699625115438
2261,0.28834355759319025
2262,0.2885085377925626
2263,0.288910929175643
2264,0.28895727519464764
2265,0.28909619172568485
2266,0.2891645374418541
2267,0.28927364152380985
2268,0.2893870012970214
2269,0.28973734962257247
2270,0.28981601941005725
2271,0.2896803607747036
2272,0.2895097434421385
2273,0.28939748199444015
2274,0.2892521428916152
2275,0.28898132817755245
2276,0.28887001259781336
2277,0.2887042644654799
2278,0.2884900935362905
2279,0.2880635991812144
2280,0.2875845624652477
2281,0.2869341715736506
2282,0.2866867540232046
2283,0.28625798813197284
2284,0.28594857202633356
2285,0.28528291739326256
2286,0.2849776858609633
2287,0.2846889916751478
2288,0.28445212873862347
2289,0.28397028705073085
2290,0.28346655045497626
2291,0.28302788634670795
2292,0.2829302094134959
2293,0.28243537087323095
2294,0.2821004532842229
2295,0.2816466811788378
2296,0.2812328825028656
2297,0.2807816341128965
2298,0.28011788984751723
2299,0.2798011653365785
2300,0.2796118909408974
2301,0.2794243286553369
2302,0.27946605647517114
2303,0.27926187159705373
2304,0.279135259997399
2305,0.27894293616821403
2306,0.2784752167471933
2307,0.27804787696178057
2308,0.27768039327642907
2309,0.277449719958416
2310,0.27697994817472604
2311,0.27668641680315464
2312,0.27678834441707334
2313,0.2767233088793119
2314,0.2766419672574593
2315,0.27691666974749135
2316,0.2765653644322691
2317,0.2765756206138369
2318,0.276290194687496
2319,0.2760578232849774
2320,0.27597022507504804
2321,0.2760721302493624
2322,0.2758063824787333
2323,0.27546962692132754
2324,0.2752889417712253
2325,0.27475427516456685
2326,0.27456373649240307
2327,0.2742275407448402
2328,0.27383664065539653
2329,0.2734262048481013
2330,0.2730791836840326
2331,0.27255523418166844
2332,0.27220267464710896
2333,0.2718769271355584
2334,0.2714093943405482
2335,0.27084293634269735
2336,0.270479508182099
2337,0.2700863689263562
2338,0.269701848736633
2339,0.26924493688233997
2340,0.2685313385476023
2341,0.26793622044780263
2342,0.26753969263186855
2343,0.26702971770908907
2344,0.2666210678835972
2345,0.2662342010689694
2346,0.26579906328639
2347,0.2649399183301241
2348,0.26467029124587543
2349,0.264087322268932
2350,0.2635896215500459
2351,0.26355755765868893
2352,0.2631777634395463
2353,0.2629785196093313
2354,0.26284748201552677
2355,0.2625444275757573
2356,0.2620896705675817
2357,0.26176208817651025
2358,0.26136968275544625
2359,0.26132088069573345
2360,0.2612179310526636
2361,0.2609247055431846
2362,0.26062398266864717
2363,0.260363557766911
2364,0.26033199690802483
2365,0.2598495904657091
2366,0.2597194923185834
2367,0.25941755356827223
2368,0.25953911613599523
2369,0.2593213104579452
2370,0.2587940471380074
2371,0.2582524564105631
2372,0.2582683295718285
2373,0.25772792245826937
2374,0.25732327646768877
2375,0.257009247810605
2376,0.2567712498977563
2377,0.25669785958795704
2378,0.2564966255785601
2379,0.2563022231307631
2380,0.2559911297993913
2381,0.25537364734976503
2382,0.25498586151059827
2383,0.2550629163366623
2384,0.2545670666688246
2385,0.25421801808778793
2386,0.25374934035284463
2387,0.2541768568225197
2388,0.2542250635397904
2389,0.25344534430576215
2390,0.2532693063006134
2391,0.25401189200886803
2392,0.25405137161673247
2393,0.2541970430544502
2394,0.2541666346409293
2395,0.2536493525472422
2396,0.2538465400945053
2397,0.25335165356840117
2398,0.25330429898794077
2399,0.2536524304307949
2400,0.25343765484637676
2401,0.2532015446869029
2402,0.25297033666712415
2403,0.2529792171627196
2404,0.2526348554541488
2405,0.2526454517894616
2406,0.25248468796668183
2407,0.2514582334274353
2408,0.2514229638644008
2409,0.2517804967648737
2410,0.2514251209124285
2411,0.25104984444827305
2412,0.2503308544385271
2413,0.24969926429111217
2414,0.2495812147472054
2415,0.24926199640851304
2416,0.24858308375735322
2417,0.24820122978001286
2418,0.2479167337490522
2419,0.24742696955833213
2420,0.24713190962508896
2421,0.24676916327552004
2422,0.24615782039912149
2423,0.2455983316520645
2424,0.2452879196458574
2425,0.24510135269825145
2426,0.24407675565030829
2427,0.24354288352519107
2428,0.24319209839043038
2429,0.24277671841233983
2430,0.2424989147421972
2431,0.24121359299820788
2432,0.24040826280469607
2433,0.2395334999062386
2434,0.23887362521577554
2435,0.23853143901059812
2436,0.23790314498882426
2437,0.23709938949941642
2438,0.23647645944531792
2439,0.23592002930397046
2440,0.23534433459059467
2441,0.23515827106860862
2442,0.23484513812108715
2443,0.23420706294054439
2444,0.2334484882880503
2445,0.2326738582862231
2446,0.2326299912530261
2447,0.23250786738058235
2448,0.23189848469184723
2449,0.2308259814136845
2450,0.23081713100922
2451,0.23048965699024906
2452,0.2299750899981782
2453,0.22928992499374035
2454,0.22796899849607768
2455,0.22740729527304773
2456,0.22728784159680698
2457,0.2261657622646416
2458,0.22649135060385578
2459,0.22635208953830205
2460,0.2265979535387781
2461,0.22658951311774322
2462,0.22487453762709472
2463,0.22449344368297872
2464,0.2240243264034097
2465,0.22382325638168432
2466,0.2230048959430857
2467,0.22291302733152446
2468,0.22303872707805217
2469,0.22339651316045028
2470,0.2225998633140555
2471,0.22153898320896018
2472,0.22045054013521567
2473,0.2194848225285523
2474,0.21830860542516753
2475,0.21890587225930055
2476,0.22005821600301254
2477,0.21985711284907827
2478,0.21930305117289667
2479,0.2189151456053484
2480,0.21754049878231713
2481,0.2169831826545233
2482,0.2171065421854946
2483,0.21639771247795092
2484,0.2166075174570934
2485,0.21681443381471158
2486,0.21696075887030764
2487,0.21793170783144133
2488,0.21884998150487034
2489,0.21884217583452517
2490,0.2189240846607602
2491,0.21796573473378555
2492,0.2178021104943401
2493,0.21614590943249742
2494,0.2146716743166989
2495,0.2120628911755776
2496,0.21238356347901313
2497,0.21352232667179258
2498,0.21482050485248202
2499,0.21593311540044613
2500,0.21725018825316159
