Wavelength,15JUL18
1243,0.25914165612745343
1244,0.25981110642456795
1245,0.2604806243861816
1246,0.2610664453781657
1247,0.26156457244733355
1248,0.26212256181257254
1249,0.26252401656345314
1250,0.26301339764081877
1251,0.26381076513464774
1252,0.2643179814938745
1253,0.26461419595608976
1254,0.265091544160211
1255,0.2656201611813346
1256,0.26604103347104147
1257,0.2665015765838292
1258,0.2670072434753166
1259,0.2674701233989956
1260,0.26778035135050526
1261,0.268189185624178
1262,0.2687071564339385
1263,0.26918755216432566
1264,0.2695743851892751
1265,0.27014325108763143
1266,0.27072775809881877
1267,0.2710651120475502
1268,0.2715251224781474
1269,0.271926603895292
1270,0.2721766992071911
1271,0.27266807624601497
1272,0.2730454702406582
1273,0.27354450263122787
1274,0.27409991084724017
1275,0.27447790191185156
1276,0.274864110584769
1277,0.2753044231933627
1278,0.27562670671860395
1279,0.27577724170787
1280,0.2761041774148981
1281,0.2765325168792514
1282,0.27674048124295825
1283,0.27686066498406736
1284,0.276910069046422
1285,0.27679525442629915
1286,0.27675135399557926
1287,0.2768460820566183
1288,0.2768131056079274
1289,0.27690862386779
1290,0.2768548825175009
1291,0.27663019470687533
1292,0.27658743156158205
1293,0.2767388415741152
1294,0.2766496000843748
1295,0.276493673361142
1296,0.27624866634404566
1297,0.2760411707123528
1298,0.2758445997982736
1299,0.27555673376243983
1300,0.27517592707585253
1301,0.27489530218609937
1302,0.2745411811564248
1303,0.2740950820593658
1304,0.2739606035308414
1305,0.27321832076798647
1306,0.2722686640671087
1307,0.27143467667756777
1308,0.2705804221133078
1309,0.2697500369394026
1310,0.2691395820038663
1311,0.2685172368602621
1312,0.2679951895438865
1313,0.2673996577665407
1314,0.26662968479134685
1315,0.26590313352438383
1316,0.2651792768672666
1317,0.2644566009530478
1318,0.2636259658286699
1319,0.2624818397608914
1320,0.2617042180567809
1321,0.2607289926746487
1322,0.259487975297494
1323,0.25842322901516374
1324,0.2571443586265242
1325,0.2557464946243406
1326,0.2546875785494933
1327,0.25368783842191855
1328,0.2526679459925657
1329,0.2514042351458904
1330,0.25012860544453175
1331,0.24867321966986794
1332,0.2472720737156837
1333,0.24602693615785856
1334,0.24475627059981908
1335,0.24316678884134124
1336,0.24157209513402766
1337,0.24025095331452698
1338,0.23915192030728416
1339,0.2378821719238954
1340,0.23639081820207367
1341,0.23485911852593105
1342,0.233249610334189
1343,0.23186089624239076
1344,0.23062499239021006
1345,0.22958848577651458
1346,0.22853577988166773
1347,0.2272253425756543
1348,0.2259491029318091
1349,0.2249382512395284
1350,0.22425380931574834
1351,0.22352479412452786
1352,0.22210506636216015
1353,0.2212165943084032
1354,0.21953424971806912
1355,0.21882107974203616
1356,0.21774247162091898
1357,0.2192478019536735
1358,0.21920578312250322
1359,0.21773992311828355
1360,0.21645736084209424
1361,0.21903510125219242
1362,0.22074062947358158
1363,0.22199244119962291
1364,0.2220301745522677
1365,0.21841764911660372
1366,0.21724236465126312
1367,0.2146090430259121
1368,0.20917070624748477
1369,0.20694004265765542
1370,0.20548023801538504
1371,0.20541690515183347
1372,0.20254698607673427
1373,0.202330437817618
1374,0.20026122402812782
1375,0.19805368415212327
1376,0.19584964370920654
1377,0.19498137190472276
1378,0.1942197430057851
1379,0.1935177519116241
1380,0.19105675648492232
1381,0.18850866809287503
1382,0.18550795088129718
1383,0.1810901230034898
1384,0.17649177140885242
1385,0.17019447809939012
1386,0.16468345027233988
1387,0.16006700575186664
1388,0.15636107473237748
1389,0.15294985579173342
1390,0.15017124119233732
1391,0.1485806183934517
1392,0.14703245283298033
1393,0.1444285377761895
1394,0.14290386271680233
1395,0.1399990684504286
1396,0.13627839178916468
1397,0.132586465992511
1398,0.1296952100079649
1399,0.1256818577717648
1400,0.12248512389319972
1401,0.11915753429106377
1402,0.11442091769182428
1403,0.1116207189251121
1404,0.11037285127004609
1405,0.10925266212561707
1406,0.10658871164723732
1407,0.10378181972439357
1408,0.10211570198260463
1409,0.09977413565397766
1410,0.09773561494051684
1411,0.09664253073453472
1412,0.09516219166168527
1413,0.09207793439863146
1414,0.09099801693685122
1415,0.09090812536865636
1416,0.08969699102627308
1417,0.08822486447692326
1418,0.08692616096271996
1419,0.08510628488418776
1420,0.08366182253746247
1421,0.0835789102307558
1422,0.0824896861733295
1423,0.0815410569105423
1424,0.08078283021095899
1425,0.08007961393602299
1426,0.07946463576650648
1427,0.07926651964924034
1428,0.07853474618701267
1429,0.07812857513143143
1430,0.07749123277446038
1431,0.07699292100428343
1432,0.07657685015123097
1433,0.07602129929949575
1434,0.07571507328713192
1435,0.07530660498238118
1436,0.0747495877391307
1437,0.07429990923360544
1438,0.07378924039491525
1439,0.07352817184774404
1440,0.07340405815533688
1441,0.0731777677051742
1442,0.07330418696970982
1443,0.07306417946992026
1444,0.07240358132849356
1445,0.07209739639205687
1446,0.07197066885526632
1447,0.07179656561142563
1448,0.07143498932741277
1449,0.07128734200579286
1450,0.07159671346621563
1451,0.07155451416872986
1452,0.07148315311745018
1453,0.07161413988961354
1454,0.07155809007294575
1455,0.07148916167777453
1456,0.07135264395762211
1457,0.07154729499110207
1458,0.07163326982375523
1459,0.07159227259413617
1460,0.07137663331662755
1461,0.07094934987559523
1462,0.07086403010167983
1463,0.07093417500980548
1464,0.07095896700300644
1465,0.0712519722611509
1466,0.07143740991512237
1467,0.07147551296876269
1468,0.07176119664831317
1469,0.07246299619993676
1470,0.07272277401583903
1471,0.07260423315122769
1472,0.07268890151798277
1473,0.07274335926583828
1474,0.07291612660571467
1475,0.07328308099348685
1476,0.07349748232192321
1477,0.07369717769950507
1478,0.07392901154003202
1479,0.07449518012467507
1480,0.0748364625514095
1481,0.07504574144137187
1482,0.07533697238655321
1483,0.07589680982293287
1484,0.07626617929790949
1485,0.07630450132333308
1486,0.07650751319825339
1487,0.07653442912009845
1488,0.0767858964713028
1489,0.07718934650718266
1490,0.07769493007013054
1491,0.07806672340452286
1492,0.07874836898179402
1493,0.07909526680367204
1494,0.0790324896302336
1495,0.07932523203462824
1496,0.07981700303188399
1497,0.08021619589444001
1498,0.08067287674721041
1499,0.08117366072993118
1500,0.08150192705495778
1501,0.08198116305924379
1502,0.0824971957459392
1503,0.08297200858894122
1504,0.08339423462624374
1505,0.08382959113275487
1506,0.0844406338599547
1507,0.08495270463432644
1508,0.08536253187578435
1509,0.08585712601287193
1510,0.08640117202994545
1511,0.08689726182568902
1512,0.0872933080475693
1513,0.08786299003644873
1514,0.08850397565660462
1515,0.08901177401960585
1516,0.08939638704131464
1517,0.08989257056937691
1518,0.0902497491467688
1519,0.09061934064192054
1520,0.09114500766954572
1521,0.09155005681250986
1522,0.09185318673654555
1523,0.09228542291025338
1524,0.09289152649163168
1525,0.09339047109412285
1526,0.09369314932331196
1527,0.09421663523648899
1528,0.0946990086364437
1529,0.09521272130064787
1530,0.09569047998859687
1531,0.09604917446868785
1532,0.0965974632564445
1533,0.09707470618298986
1534,0.09758793391919338
1535,0.09807076391073861
1536,0.09852999059076052
1537,0.09889107169742566
1538,0.0993517483631732
1539,0.09982445141169469
1540,0.10025976491388541
1541,0.10060564448185733
1542,0.101066984549153
1543,0.10177263552755138
1544,0.10222590741079937
1545,0.10261828196101702
1546,0.1030454944214717
1547,0.10327112334494211
1548,0.10364182321525175
1549,0.10420587487536552
1550,0.10466561102764757
1551,0.10519003582454806
1552,0.1055063996256487
1553,0.10559617438889883
1554,0.10591143691341064
1555,0.10627464534715397
1556,0.10662306125395801
1557,0.10712386339407017
1558,0.10755108600195903
1559,0.10786347317531741
1560,0.10822111152222225
1561,0.10864075698859502
1562,0.10912580969814817
1563,0.10981144643141219
1564,0.11020243785295579
1565,0.110599636309692
1566,0.11085633298456174
1567,0.11091219070722004
1568,0.11130746387055133
1569,0.11180695557850844
1570,0.11217079334353594
