Wavelength,17SEP18
1572,0.32846189428299205
1573,0.3285815484934494
1574,0.3286923733178671
1575,0.3288076573106548
1576,0.32894240796137353
1577,0.3290321989656563
1578,0.32916107595559363
1579,0.3292860817594989
1580,0.32944256338758926
1581,0.32954554095441096
1582,0.3296265812227054
1583,0.3297319728605547
1584,0.3298088902297672
1585,0.32990392464398444
1586,0.3300133841437263
1587,0.3301239765673686
1588,0.33021717492109154
1589,0.3303347443896003
1590,0.33048766306609567
1591,0.33062943107360465
1592,0.33077626790958653
1593,0.33088149680919915
1594,0.33094877130275807
1595,0.3310616206044022
1596,0.3311856796318641
1597,0.3312851550523287
1598,0.33143364485662213
1599,0.33154260345238973
1600,0.3316098300825418
1601,0.33172809297226813
1602,0.33179382447140665
1603,0.3318871577731214
1604,0.3320076988073367
1605,0.3321388438908967
1606,0.33223365756621165
1607,0.33232675773405784
1608,0.3324705007709472
1609,0.33256873765908945
1610,0.3326402502284238
1611,0.33272715658355484
1612,0.33282667978980274
1613,0.3328901470996596
1614,0.3329442325510005
1615,0.33300443889444253
1616,0.3331139887392716
1617,0.3332171236509261
1618,0.33333449161785966
1619,0.33341434364025935
1620,0.333504220568645
1621,0.3335888347784982
1622,0.3336566804636692
1623,0.33373319409387936
1624,0.3338251334905625
1625,0.333937461158154
1626,0.33403144450197075
1627,0.3341107886236472
1628,0.33420225544668464
1629,0.3342752802619987
1630,0.33432591331802486
1631,0.3344087602667769
1632,0.3345802287143404
1633,0.33469702223173453
1634,0.3347562897925358
1635,0.3348305623301155
1636,0.33486353574968547
1637,0.33495439668097005
1638,0.3350362894817811
1639,0.3351095462905528
1640,0.3352056825438348
1641,0.33529222640816686
1642,0.33535666375337864
1643,0.33541516221008305
1644,0.33548609340726654
1645,0.3355722190413669
1646,0.3356786707422822
1647,0.3357288174748229
1648,0.3357826314202281
1649,0.3358708001062833
1650,0.3359252269915404
1651,0.3359905462309964
1652,0.3360677299969838
1653,0.3361810927154458
1654,0.33617026156194446
1655,0.33620282538247687
1656,0.3363442636243168
1657,0.3363814076175291
1658,0.33644093940700875
1659,0.3365361396997775
1660,0.33656863767455225
1661,0.33665955451777624
1662,0.33673074980597506
1663,0.33669779020735074
1664,0.33667733522687443
1665,0.3366679779769007
1666,0.33669006555994563
1667,0.33677453154010584
1668,0.33683356408754767
1669,0.3368510928974006
1670,0.3369073780195962
1671,0.33695675370855765
1672,0.3370487877366448
1673,0.3371247491012222
1674,0.3371295494280454
1675,0.33715722254569175
1676,0.3371611097665926
1677,0.3372334875207283
1678,0.3373229881997516
1679,0.3373474826695608
1680,0.33739211395263374
1681,0.3374602673294687
1682,0.3375035344030763
1683,0.3375367446050534
1684,0.337573871232481
1685,0.3375358720125426
1686,0.3375386304582342
1687,0.3375075311556611
1688,0.33749795031398144
1689,0.33758970030619556
1690,0.3376044882240911
1691,0.33761109501851727
1692,0.3376750838936059
1693,0.33764465706710933
1694,0.33767746711731245
1695,0.33777042559666
1696,0.3378163530726043
1697,0.3378247043618132
1698,0.3378203098221094
1699,0.3378138284655098
1700,0.3377981871742954
1701,0.33787995263088993
1702,0.3379258252787912
1703,0.3379341890524672
1704,0.33788562330452293
1705,0.3377794109849747
1706,0.33785355784971416
1707,0.3378353188960413
1708,0.33781053973869185
1709,0.33779824403761705
1710,0.3377619751963155
1711,0.3378100240682292
1712,0.3378691216273138
1713,0.33793466581521614
1714,0.3379364571641989
1715,0.337943885469443
1716,0.337935990429698
1717,0.33795414749390523
1718,0.33794183763241037
1719,0.33799451170000455
1720,0.33803880301859074
1721,0.3379357605674637
1722,0.3378502818961139
1723,0.3378323175094543
1724,0.3378490629622845
1725,0.337928019711075
1726,0.3379597752592792
1727,0.33804573794173887
1728,0.338026071577001
1729,0.33794448689337714
1730,0.3378987470964413
1731,0.33788087863725924
1732,0.3379101261531288
1733,0.3379776070447509
1734,0.3380388287663177
1735,0.3380223185876444
1736,0.3379720029464143
1737,0.3379455352180108
1738,0.3379792905353813
1739,0.3379769842674286
1740,0.338008649964153
1741,0.33800570533823
1742,0.3380271897846
1743,0.33810887657271116
1744,0.3381671627741137
1745,0.3382181384378241
1746,0.33817091552259704
1747,0.33805400367990096
1748,0.33804185289909444
1749,0.3381343019219436
1750,0.33809914595193963
1751,0.33802925486720353
1752,0.3381007839503982
1753,0.3381030493864568
1754,0.33808190472494404
1755,0.33816506269015084
1756,0.3381380961328604
1757,0.3380569332213586
1758,0.33808944319173506
1759,0.3380556801083782
1760,0.33797387944780655
1761,0.3379715997367493
1762,0.3379439358597065
1763,0.33809811068825757
1764,0.33820505211320717
1765,0.33814152882040854
1766,0.3381718477873894
1767,0.3381911089355698
1768,0.33813093004106465
1769,0.33821890403920973
1770,0.3382921176623575
1771,0.33821306453510014
1772,0.3381045109280002
1773,0.3381270700228717
1774,0.33805684975496997
1775,0.3380870211009278
1776,0.3382164091067647
1777,0.33828343092593405
1778,0.338295421067012
1779,0.33824004890281434
1780,0.3380379116356083
1781,0.33809839666111674
1782,0.3381265777260367
1783,0.3382865671244485
1784,0.33836068865085367
1785,0.338302652455348
1786,0.3383893004414987
1787,0.3385430138709822
1788,0.33840938985467756
1789,0.3382818973243251
1790,0.33822485155977866
1791,0.3382222978296747
1792,0.33845572665022094
1793,0.33859534888828047
1794,0.33876097589872
1795,0.3385097870137153
1796,0.338286199985489
1797,0.33827636955544116
1798,0.3383660064005512
1799,0.3384628481518833
1800,0.3386730567272932
1801,0.33862572712813754
1802,0.33888734703765044
1803,0.33896876435140216
1804,0.3388275674271638
1805,0.33861373774724524
1806,0.33878759062283703
1807,0.33870094260897043
1808,0.33896048433808745
1809,0.3393455207689057
1810,0.33901889662123386
1811,0.3388336975002931
1812,0.33865860482660165
1813,0.33922661871053816
1814,0.33896431270475874
1815,0.3389347980621618
1816,0.33919906954021706
1817,0.3395350520455188
1818,0.3398617536719741
1819,0.33996025238878486
1820,0.3405244942014153
1821,0.3403250486850163
1822,0.3408175029865841
1823,0.340970184302885
1824,0.34077820767026007
1825,0.341284091958992
1826,0.3416674399479333
1827,0.3419339264633134
1828,0.3421162231852203
1829,0.34242511818951366
1830,0.34256290438701503
1831,0.3440793430327667
1832,0.3456600769728398
1833,0.34697964823430427
1834,0.3485289823597633
1835,0.3503778462577684
1836,0.3544932675101557
1837,0.3572505467486035
1838,0.36057622229606606
1839,0.3618163171413317
1840,0.35952403158709073
1841,0.36064522642767444
1842,0.35841121623087685
1843,0.35623271226531233
1844,0.3547799748651268
1845,0.35565863332907416
1846,0.3559260076729948
1847,0.3572494413186807
1848,0.35660859744438894
1849,0.35756692830020026
1850,0.3595776582420293
1851,0.3588178999942617
1852,0.3601349508529252
1853,0.35793759756203875
1854,0.3575649687837781
1855,0.35664107810527934
1856,0.3548800117585074
1857,0.3543469350093402
1858,0.3528622176813095
1859,0.3518488047197356
1860,0.3507516186443554
1861,0.3499640885478802
1862,0.34807653717007897
1863,0.34849267864027395
1864,0.34970571880502804
1865,0.348580566210341
1866,0.34808279829394784
1867,0.3479442870535336
1868,0.34827060063566695
1869,0.346909348004371
1870,0.34748735025094124
1871,0.34759356873507896
1872,0.3456305835918117
1873,0.34251521621130465
1874,0.3394642495177691
1875,0.3370218066811098
1876,0.33324587628822466
1877,0.33080822189060427
1878,0.32777455804194644
1879,0.3255793065856154
1880,0.32395648466259425
1881,0.32311502161322886
1882,0.3210852339678353
1883,0.3203845963327804
1884,0.3188564527886631
1885,0.3169119834746407
1886,0.31511199384285205
1887,0.3130340623227236
1888,0.3118457119765413
1889,0.31033685191640065
1890,0.309317712894839
1891,0.30767659022988925
1892,0.3058119104712804
1893,0.30328567385783023
1894,0.30166097288894744
1895,0.3005519264059263
1896,0.298774347838586
1897,0.29864758309578976
1898,0.29734957506870746
1899,0.2967873507505153
1900,0.29525152138527694
1901,0.29323986678799735
1902,0.2910825694761961
1903,0.2894086695592573
1904,0.28728937734088705
1905,0.28476116496015763
1906,0.2805585742106549
1907,0.27766709466189105
1908,0.27635693364353325
1909,0.27387371216776074
1910,0.2728480246220865
1911,0.2712564112944505
1912,0.26845322231687896
1913,0.26707168370549367
1914,0.2662848281993565
1915,0.2661727339917489
1916,0.2659786799470325
1917,0.26598094530056887
1918,0.26551906099082423
1919,0.26588730472609645
1920,0.26609819651723216
1921,0.2661017590011261
1922,0.26639618548683025
1923,0.2665581649824295
1924,0.2669063136434517
1925,0.26739528020290265
1926,0.26747954117362377
1927,0.26791384412481745
1928,0.268142432097769
1929,0.2687823203785502
1930,0.269695914234494
1931,0.2698491262660507
1932,0.2698625664101538
1933,0.27024900241861566
1934,0.27064002369421936
1935,0.2710341190015148
1936,0.27153306080793727
1937,0.27212778771885976
1938,0.2723711700798495
1939,0.2728264444664767
1940,0.27328880524519317
1941,0.27357156764590695
1942,0.27384172933682666
1943,0.2743717206133354
1944,0.2747197608100089
1945,0.27512881838941156
1946,0.2754636920383688
1947,0.2761287711129329
1948,0.2765973642009506
1949,0.276857399767883
1950,0.2770912144730677
1951,0.2774884215420623
1952,0.2780232759252257
1953,0.2783688030738137
1954,0.27869001657935477
1955,0.27947234989941455
1956,0.27997209426268166
1957,0.2802997619068029
1958,0.280682603587523
1959,0.2810468895651093
1960,0.28163631495132463
1961,0.2821606151355543
1962,0.282618643826443
1963,0.2832033710726533
1964,0.28354461760241123
1965,0.28402782050196107
1966,0.28455857190405415
1967,0.2849347636565749
1968,0.2852981680175478
1969,0.28571798658592573
1970,0.2861327279131109
1971,0.28663567780236066
1972,0.287146437845388
1973,0.2877311665349028
1974,0.2882453804878482
1975,0.28863991940381456
1976,0.2891940816401717
1977,0.2895414831208886
1978,0.28993474740552083
1979,0.2904591576389004
1980,0.29094025998876993
1981,0.2914105841514934
1982,0.2918574254841672
1983,0.2924745012859901
1984,0.2930930968527122
1985,0.29354748196611596
1986,0.2940566409269851
1987,0.29453009328666585
1988,0.29504014262508177
1989,0.2954353446263686
1990,0.295842908742715
1991,0.2962953462658646
1992,0.29656329390183755
1993,0.29696256883911426
1994,0.29739333791460293
1995,0.29774013332850363
1996,0.2981748559762758
1997,0.2982981043713045
1998,0.2985943423653418
1999,0.29924257368540896
2000,0.29977957322832816
2001,0.2998523748482284
2002,0.3004267818627422
2003,0.30125053880100744
2004,0.3019708262753473
2005,0.3030256521430099
2006,0.3040020839552631
2007,0.30497599387876495
2008,0.3057133184258589
2009,0.30633156297233094
2010,0.30657477589181154
2011,0.3070789355203196
2012,0.3074680091962347
2013,0.30788989414334816
2014,0.30811271042120836
2015,0.30871725080358736
2016,0.3090096734277394
2017,0.309660950952259
2018,0.3099986608277247
2019,0.31056664960498004
2020,0.3109927782797293
2021,0.31118169688346214
2022,0.311482617626525
2023,0.3116844211359717
2024,0.31201810825440424
2025,0.31240040946202413
2026,0.3126931778242568
2027,0.3131061491070367
2028,0.3132904929815178
2029,0.3133677131566264
2030,0.3135913077162083
2031,0.31380491121998944
2032,0.31406078133414644
2033,0.3142702148410687
2034,0.31437513977675613
2035,0.3145561175648055
2036,0.31470120775342597
2037,0.31495625127798976
2038,0.31526184477460234
2039,0.315446625965185
2040,0.3156743938092287
2041,0.31587526065061144
2042,0.31597168904381023
2043,0.31613555431168155
2044,0.31634697713164245
2045,0.31651495635446664
2046,0.3165696982620514
2047,0.3167443474470058
2048,0.3168237837742894
2049,0.3171467479811885
2050,0.3173354618420386
2051,0.3174060815714974
2052,0.31755276171569446
2053,0.3178021481972376
2054,0.3180484884169733
2055,0.3182331097577119
2056,0.3184643451830277
2057,0.31866760856049786
2058,0.3187945255030207
2059,0.31903421754684175
2060,0.31922341586018943
2061,0.3193428109245965
2062,0.31928208786921947
2063,0.3194324682389304
2064,0.31944476405633726
2065,0.3195098581390168
2066,0.3195920390490526
2067,0.31975074342435444
2068,0.31987987784146027
2069,0.32009516104362024
2070,0.3204453974739058
2071,0.320565618965431
2072,0.3205609552758007
2073,0.3206228645173611
2074,0.3205935822098241
2075,0.32063788810514027
2076,0.32091773548479346
2077,0.3209294576313806
2078,0.321045702412935
2079,0.3211315417807997
2080,0.3211590978738051
2081,0.3213975579818664
2082,0.32149504474922475
2083,0.32148436856493706
2084,0.32150014530095444
2085,0.32144877742820904
2086,0.32150468058337783
2087,0.32172853413478003
2088,0.3218423078122138
2089,0.32182047006391346
2090,0.3218502511005127
2091,0.3218337308319256
2092,0.32175900847941946
2093,0.32170976047423816
2094,0.32176918990293324
2095,0.3218382986358418
2096,0.32174996669576367
2097,0.3217463044114762
2098,0.32178534900260364
2099,0.32178106758932024
2100,0.3218594144330045
2101,0.3218327544090123
2102,0.3217144382356187
2103,0.3217705293689082
2104,0.3219934096858127
2105,0.32201782337793916
2106,0.3220659216992407
2107,0.32205950138911976
2108,0.3217843211883008
2109,0.3217303469138292
2110,0.3218070614575912
2111,0.32190108680670143
2112,0.3219305121117138
2113,0.3220213878961105
2114,0.32208382949126196
2115,0.3221194463369703
2116,0.3222432667473575
2117,0.32224008239213037
2118,0.3223134223749904
2119,0.32226940497203166
2120,0.32231372031634037
2121,0.3225472388274785
2122,0.3225723733634019
2123,0.3226510671547753
2124,0.322779719267504
2125,0.3227663010759228
2126,0.3227584518342511
2127,0.32277286222766
2128,0.32272556492415405
2129,0.3227622790343291
2130,0.3228275384815244
2131,0.3227920090965933
2132,0.3226343140402028
2133,0.32250200113973637
2134,0.3223578429852775
2135,0.3221962869301459
2136,0.3220642103416216
2137,0.32188846819523725
2138,0.32178572455056836
2139,0.3215308707944953
2140,0.3212076979124731
2141,0.32088468443494145
2142,0.3205292804459898
2143,0.3201842714400549
2144,0.31984736161059263
2145,0.31944135272123025
2146,0.31907454153703946
2147,0.3186484542374224
2148,0.3182718828200538
2149,0.3178198819453793
2150,0.317328635340667
2151,0.31667951402479033
2152,0.31615432204024274
2153,0.3156740546451761
2154,0.31517506102469306
2155,0.3146156974012234
2156,0.3140970445296805
2157,0.3135173821513647
2158,0.3129509337505485
2159,0.3123181578420816
2160,0.31184402368388475
2161,0.31131426223329367
2162,0.31085639361342476
2163,0.3104638414046405
2164,0.3099702342579529
2165,0.30949907713735286
2166,0.30897185599431476
2167,0.3083766625460065
2168,0.3078287651944623
2169,0.30737864890532124
2170,0.30704858167349575
2171,0.3065977469579258
2172,0.3061374748320999
2173,0.3055873451973554
2174,0.3050689163635529
2175,0.30462854584962
2176,0.30417872891399655
2177,0.30368609630253046
2178,0.3032313510633567
2179,0.3026920022952314
2180,0.30206492376144156
2181,0.30154817668164624
2182,0.3010934622602363
2183,0.30051065569947905
2184,0.29995930968439277
2185,0.2993285703390189
2186,0.29855125466134425
2187,0.29787638926807625
2188,0.297194530602942
2189,0.2964133989541469
2190,0.29587371424996844
2191,0.2953646624502575
2192,0.2946090501324224
2193,0.2937286436305775
2194,0.2929258599107282
2195,0.29208778045635697
2196,0.2912676317068394
2197,0.290481583932055
2198,0.2895126299686496
2199,0.2882494226334152
2200,0.2871863181214106
2201,0.28608676511796
2202,0.28504534249479524
2203,0.28402463048292814
2204,0.28306251271764643
2205,0.2820504733788726
2206,0.28128887352910004
2207,0.280830436837087
2208,0.2805738185443041
2209,0.2804513499464886
2210,0.2805036434800719
2211,0.2807211442536335
2212,0.28109519780912245
2213,0.28179753596179313
2214,0.2824978836535856
2215,0.28334603671361835
2216,0.2841958228095769
2217,0.2849436329138298
2218,0.28602052644471987
2219,0.28678514044646564
2220,0.28760064435725724
2221,0.28829194598188185
2222,0.2889713550919953
2223,0.28950655434980443
2224,0.28999876245452577
2225,0.2904301008284682
2226,0.290755037334948
2227,0.29093382360621345
2228,0.2910075042522484
2229,0.2911809901753085
2230,0.2913300338327435
2231,0.29143496852276324
2232,0.2914021151848099
2233,0.2914004371419843
2234,0.29142915510435075
2235,0.29136957490550697
2236,0.2914583197925575
2237,0.29143083861116165
2238,0.29111162069835456
2239,0.2909281769345993
2240,0.29071848439139963
2241,0.29053222618957814
2242,0.2903991072575191
2243,0.2903564164879967
2244,0.2903348210240464
2245,0.29029872085953634
2246,0.29031048715708735
2247,0.29041095444215637
2248,0.2904134568109384
2249,0.2902556604863154
2250,0.29035216281320897
2251,0.2904717582273477
2252,0.2904068849182393
2253,0.2908050274704816
2254,0.29097257522631725
2255,0.29101357307627596
2256,0.29108910157437723
2257,0.2911126489889932
2258,0.2911529749673424
2259,0.2913337526752677
2260,0.291486385643069
2261,0.29150586610189083
2262,0.29165297576815125
2263,0.29208320949538624
2264,0.2922608749095272
2265,0.29214115034671834
2266,0.29239000141774163
2267,0.2926090913990714
2268,0.29256435957849036
2269,0.2926210960719039
2270,0.2927290700302147
2271,0.29255564230450193
2272,0.29247347344045665
2273,0.29249635369217397
2274,0.2923790433364779
2275,0.29252995980071433
2276,0.292310768726137
2277,0.2918660866635459
2278,0.2916490445568869
2279,0.2912139409790339
2280,0.29094747707423907
2281,0.29081263590359413
2282,0.29044864474248233
2283,0.2901295045771565
2284,0.2899177470388791
2285,0.28958245859552795
2286,0.28920970067956836
2287,0.28902135016518565
2288,0.28863270296146276
2289,0.28825534220536736
2290,0.28791771174451136
2291,0.2875850187003664
2292,0.2872150316338175
2293,0.2870752995144696
2294,0.2866308224360803
2295,0.2862045164726836
2296,0.2858474587577848
2297,0.2854628474101801
2298,0.28516975587221494
2299,0.2847824352570581
2300,0.2844961112630835
2301,0.28418886637371776
2302,0.2839752775046022
2303,0.2838319730701645
2304,0.2833923246527983
2305,0.28301664670884136
2306,0.28296980398169325
2307,0.28295449941913703
2308,0.2826772262843409
2309,0.28253730145783035
2310,0.28187050668924
2311,0.28172394848965865
2312,0.2817722644058664
2313,0.2816763642249996
2314,0.28163884963271646
2315,0.28161892251979176
2316,0.28155124872574955
2317,0.28154715348279835
2318,0.2815807307065752
2319,0.28128006813619316
2320,0.2811047222911321
2321,0.2807117400925077
2322,0.2805398650983565
2323,0.28033641544146715
2324,0.28027493320774033
2325,0.2799756359412596
2326,0.2798255551879436
2327,0.2795601256427383
2328,0.2791594105934977
2329,0.27904319462239063
2330,0.2787912047749271
2331,0.2784802761990618
2332,0.27790312657392285
2333,0.27722431654903634
2334,0.27702752499313205
2335,0.2769425163496414
2336,0.27644961748564156
2337,0.2759617456036642
2338,0.2753171096465609
2339,0.2748932304503373
2340,0.2745347952569324
2341,0.274021473295261
2342,0.27366053776779525
2343,0.273131823367438
2344,0.2727272155953957
2345,0.27213501037997023
2346,0.27171747131562163
2347,0.271349501696038
2348,0.2708732434342184
2349,0.2702950269513409
2350,0.2699510059681901
2351,0.26976813660237586
2352,0.2696194562185096
2353,0.26955868399871946
2354,0.26928503540636334
2355,0.2690587598753519
2356,0.2689029112330927
2357,0.26869473717429665
2358,0.26855618318926977
2359,0.2683844068679686
2360,0.26818684923299146
2361,0.26824953020176884
2362,0.26802385045700805
2363,0.2676095643851263
2364,0.2674787651910834
2365,0.2669313226658333
2366,0.267000645550297
2367,0.2667419662080815
2368,0.2666776242015175
2369,0.2665457908907391
2370,0.2662580393412913
2371,0.2658023872637727
2372,0.2652829660278681
2373,0.2648846816676944
2374,0.26449514490934906
2375,0.26426541357913175
2376,0.26395408800775266
2377,0.26376793333596626
2378,0.2635510662955837
2379,0.2636201362692672
2380,0.26332624326679155
2381,0.2628627753946036
2382,0.26276534190695805
2383,0.2626656178957251
2384,0.26246896357492805
2385,0.2622925077247608
2386,0.26195041659424456
2387,0.2620602064508022
2388,0.26216597191414204
2389,0.2619297501521258
2390,0.2618024414650029
2391,0.2617487388976567
2392,0.26153850889127905
2393,0.2614684330961417
2394,0.2615278004610963
2395,0.2609568048505231
2396,0.260972517894819
2397,0.2613242194086452
2398,0.26131065060873
2399,0.26120330732480623
2400,0.2610293499680918
2401,0.26127013007894406
2402,0.26092961674656334
2403,0.2606669733522038
2404,0.26065600079984974
2405,0.260318514225319
2406,0.26016369406134005
2407,0.2604816057030977
2408,0.26052049732177396
2409,0.2600896231100664
2410,0.2598578466736163
2411,0.25900402321649413
2412,0.25864771249311835
2413,0.258279797025291
2414,0.2580645923219188
2415,0.25794420127323414
2416,0.2576016885372364
2417,0.2570577412522949
2418,0.2566817459875417
2419,0.2560120109531113
2420,0.25555416040328477
2421,0.25510697160789314
2422,0.2545655225057601
2423,0.2548504901094975
2424,0.2538049594148361
2425,0.2534135441475917
2426,0.2529038726541937
2427,0.2524862562587544
2428,0.2518792879538319
2429,0.2515414060962643
2430,0.25127046165173084
2431,0.2507725749262679
2432,0.25014464407880954
2433,0.24984208166774202
2434,0.2491512182816763
2435,0.24847790867857622
2436,0.24732387684103638
2437,0.24662750772460054
2438,0.24645094885506677
2439,0.24623053333919892
2440,0.24612633097300488
2441,0.24614261260002943
2442,0.2456808149917754
2443,0.24532588631608335
2444,0.24486944349218887
2445,0.244087330628328
2446,0.24301505710400353
2447,0.24238333659216085
2448,0.24237322860909338
2449,0.2412893078978639
2450,0.24207708189151456
2451,0.24076674217820884
2452,0.24144722583715578
2453,0.24060826787598036
2454,0.23995849135173106
2455,0.23964022051271294
2456,0.23927382861397714
2457,0.23828742177149673
2458,0.23825279333907112
2459,0.23793154456124577
2460,0.23785819520932286
2461,0.2378836092160817
2462,0.23686865597336626
2463,0.2373992931980978
2464,0.2366020060609102
2465,0.23629430077041877
2466,0.2355779796672051
2467,0.23637496937532912
2468,0.2360854633385118
2469,0.2364571301988283
2470,0.23591750031925196
2471,0.23544637514258476
2472,0.23533334960391986
2473,0.234489025043459
2474,0.23396338111050474
2475,0.23345213871415693
2476,0.23312533842205654
2477,0.23355583877017683
2478,0.2322726438983738
2479,0.2320817508394526
2480,0.23279425729671102
2481,0.23198277930283778
2482,0.2306635736286758
2483,0.23136419299561728
2484,0.23101318929548798
2485,0.23132071709917554
2486,0.23079884707606496
2487,0.2316583161625509
2488,0.2314921103465133
2489,0.23146759414809456
2490,0.23158295313773508
2491,0.23185358969684805
2492,0.2305987474878122
2493,0.23006935418982544
2494,0.22934562816651655
2495,0.22944986688982352
2496,0.22961027692058064
2497,0.22808472076781788
2498,0.2280920977649883
2499,0.22983120950192196
2500,0.23016089717540988
