Wavelength,28MAR,02APR,12APR,12MAY,20MAY,22MAY,16JUN
698,0.5414864957910195,0.554829464533352,0.5434676508076606,0.5667378958466807,0.5629731919754162,0.5611835007094991,0.5891576699368883
699,0.5422923478157425,0.5555215104091379,0.5442307434135784,0.5674009977142469,0.5637601152241762,0.5618593030181667,0.5896896305932859
700,0.5430463693036629,0.55624456972287,0.5449918185099467,0.568094992852819,0.5645287217686072,0.5625597222064942,0.5903902109262296
701,0.543754156059725,0.557005342462328,0.5457416791436352,0.5688273826417992,0.5653267784230134,0.5632970559242609,0.5911286618310678
702,0.54448617898099,0.5577992895727429,0.5464854352456998,0.5695936682064309,0.5661333353145739,0.5640607077490054,0.5918496057464049
703,0.545288764882781,0.558512644377946,0.5472284083099473,0.5703674866742563,0.5669149009907369,0.5648269472795528,0.5925289815115156
704,0.5460229848308935,0.5591990566536371,0.5479641655558445,0.5710768279798779,0.5677148388378582,0.5655906951490903,0.593209247876411
705,0.5467847137744205,0.5599234619478061,0.548680475026222,0.5717810412302273,0.5685160375914137,0.5663445941749052,0.5938951228382712
706,0.547597572052581,0.560661341165033,0.5494168925207346,0.5725101221037802,0.5693427996768651,0.567123380316447,0.5946070868202475
707,0.5484006346867085,0.561380382154078,0.5501850269202498,0.5732472188153772,0.5702229592422837,0.5679667429487831,0.5953538709990092
708,0.5491229233960611,0.562217201640666,0.5509603982803353,0.5739942786750927,0.5710273186701698,0.5687979519530963,0.5960763024236619
709,0.549833048971324,0.5629950575639949,0.5517417939557892,0.5747525535445239,0.5718187146460902,0.569606600575486,0.5967848749912466
710,0.5505819450200391,0.563803951251628,0.5525289763245314,0.5755100266928065,0.5726391879173984,0.5704040829176511,0.5974957041091773
711,0.5513478074472145,0.564543837743564,0.5533338680661235,0.5762670159829395,0.57343444501753,0.5712391107879404,0.5982249679143576
712,0.5521395607969004,0.565302257825547,0.554096183408822,0.5769992762495034,0.5742760625221478,0.5720594306093989,0.5989414031243422
713,0.5529993604767716,0.566113785524518,0.5548417091388327,0.5777073560459015,0.575120270259121,0.5728685864195975,0.5996319845473792
714,0.5539460728837255,0.566873397093204,0.5556124418751073,0.5784677861011163,0.5759063074273163,0.5736819286422727,0.6002861701308024
715,0.5548410380322415,0.567591631071101,0.5563829557462339,0.5791381543640519,0.5767219282855016,0.5745125428431018,0.6009152072794226
716,0.5558424528751189,0.56818212354074,0.5571651199002878,0.5797802039690453,0.577376855400724,0.5752014950797557,0.601371126620883
717,0.557044643318153,0.5687926582433229,0.5579862588620159,0.5803627542762496,0.5779640045629079,0.5758086638498345,0.601684622869791
718,0.5582498608828705,0.5696111104762951,0.5588719029395302,0.5811063755083014,0.5787239437179734,0.5765862066201478,0.6021418692013253
719,0.5593097004601875,0.5705834106228389,0.5596708108709945,0.581854084492204,0.5795691067862362,0.5774342492850966,0.602782280436333
720,0.5601437975990335,0.5713011094608079,0.5604182658284556,0.5826832917810032,0.5804567247995691,0.578408375655938,0.6035392381451787
721,0.560612566081477,0.572208708632745,0.5611361471276664,0.583528656748751,0.5813101471882541,0.5794359299075256,0.6044065438948301
722,0.5610878889031969,0.5729304663524339,0.5618366409501552,0.5843278371668499,0.582077832126585,0.5803140344642803,0.6053323050903954
723,0.5619088585872696,0.573596592070109,0.562576597968164,0.5849749019429611,0.5827443266985997,0.5810383855375808,0.6059186706249616
724,0.5630185440780056,0.57433356281193,0.5633972893598992,0.58562767951421,0.5834362275141448,0.5817722454178387,0.6064417525495303
725,0.564051470153192,0.575118382865537,0.5641865705450482,0.5863927936533824,0.5842347075867808,0.5826202497579868,0.6071741080306485
726,0.5648079933882635,0.575901951887437,0.5649135701280181,0.5871570775271127,0.5850055729811703,0.5834528911897121,0.6078829111878228
727,0.565473758936339,0.5766821528360799,0.5656179546045919,0.5879014064726285,0.585740601186118,0.5842694132378428,0.6085985297485326
728,0.566179412562797,0.5774904120832041,0.5663512106684108,0.5886460018383383,0.5864776437855267,0.58510629096592,0.609343831796004
729,0.5669155391098959,0.578332548606842,0.5671196927116992,0.5893897368950947,0.587252321190561,0.5859778210123272,0.6100565739897096
730,0.5676057417460916,0.5790057064801,0.5678487713775535,0.5901163605268642,0.5880113803841956,0.5867938259885829,0.6107402409053716
731,0.5682002127721855,0.579708936263051,0.5685635749850967,0.5908819239891809,0.5887684273072791,0.5876130869809364,0.6114257253456765
732,0.5686862410417575,0.580474625615943,0.5692699648943488,0.5916845402614671,0.5895319918707818,0.5884798565378748,0.6121002655470266
733,0.5691080994690094,0.5812701692747989,0.5699149715425651,0.5924566668375433,0.5902699606989611,0.5893349849026355,0.6127654778529401
734,0.5695915076411865,0.5819657543622071,0.5705926702632655,0.5931758418889601,0.5909595439518166,0.5900521674880473,0.6134115293161707
735,0.5701910472288165,0.5826511305579211,0.5713124758948971,0.5938632004442876,0.5916185876925258,0.5907931999189309,0.6140520652015611
736,0.5708953837736295,0.583370843678719,0.5720260786023519,0.5945318954581075,0.5922720833435152,0.5915216603695655,0.6147097727549837
737,0.571600780009835,0.5840273897373199,0.5727391892029309,0.5952480101733099,0.5929456949560962,0.5922714496875303,0.6154178468131893
738,0.5722993049688645,0.5846564016426871,0.5734248021434043,0.5959611247729342,0.5936279586178996,0.5930175838388825,0.6161346106943169
739,0.5729752475847025,0.5853110440681011,0.5740908394187327,0.5966610152544807,0.5943098370647473,0.5937470503191442,0.6168298792162721
740,0.573581326530157,0.586029749209592,0.5747642503194004,0.597367745702226,0.5949737038441617,0.5944507053630388,0.617480767285645
741,0.574222601312004,0.5867500631836651,0.575414015428698,0.5980476909815744,0.5956457241277552,0.595090510546632,0.6181262188265377
742,0.5749183825304014,0.587410402540728,0.5760494251926936,0.5987079011217997,0.5962860895003032,0.5957267380093284,0.6187755576711109
743,0.5756160979616816,0.587987796842289,0.5766769202940663,0.5993525028703011,0.596894500772745,0.5963675645018409,0.6194190850349224
744,0.5761517395679434,0.5885285890880699,0.577292765465404,0.5999738856763668,0.5975405369191509,0.5969662933725843,0.6200423391661719
745,0.576669379225903,0.58908359359988,0.5778998209770447,0.600588096229409,0.5981606964728902,0.5975835118799075,0.6206404862475134
746,0.5772376836764834,0.589656200100933,0.5785042130403719,0.6011409199399986,0.5987835872861359,0.5982168839971425,0.6212446733944148
747,0.5778740448300715,0.590245859959085,0.5791123255104049,0.6017134894001291,0.5994358932686489,0.5988304390289503,0.6218889017097258
748,0.5785119344517525,0.590832138521649,0.5797224698419828,0.6022802109413341,0.5999714264580239,0.5993855940959019,0.6225208691950088
749,0.579149145308666,0.591430918326938,0.5803240992176678,0.602851970733265,0.600517696251401,0.5999287819190835,0.6230673718641652
750,0.5797770308945335,0.592067300493505,0.5809158015226885,0.6034195819122954,0.6011119361454955,0.6004954077465331,0.623555355009056
751,0.5803265618050215,0.5927311512550579,0.5815054806407531,0.6039783729329928,0.6016608191691594,0.6010945074415465,0.6240247784886943
752,0.5809167292019455,0.5933020092582739,0.5820372266138423,0.6045122208125853,0.6022363209992854,0.6016365979127614,0.6245698450765167
753,0.5814991055810486,0.5938135664088161,0.5825595493615772,0.6050337358958585,0.602819934795062,0.6021563967745882,0.6251265558952973
754,0.5820257611275069,0.594320111012325,0.5831123820924033,0.6055350078208603,0.6033702056909908,0.6026843275742124,0.6256305196167856
755,0.5825461465155231,0.5948162778741479,0.5836449147995514,0.6060281343185122,0.6038205063330372,0.6031797090677706,0.6261120198200455
756,0.583043400009008,0.595338547705794,0.5841971159825657,0.6065530939517165,0.6043410905892839,0.6037059104963192,0.6266439692482684
757,0.5834830120555675,0.595846635774333,0.5847675043558506,0.6071003281392969,0.6050446278787395,0.6042462340623558,0.627202762610763
758,0.583884072272346,0.596487440239187,0.5854084650550908,0.6076259972997536,0.6058558201646925,0.6047810667514202,0.6277052795899505
759,0.5845243110921976,0.597284583236985,0.5861022957048674,0.6078838169432506,0.6060962287133792,0.6051895838725593,0.6277772051019412
760,0.5858517215862376,0.599126935711055,0.586630045701509,0.6080612811612901,0.6062395298606019,0.6057144475825891,0.6276199228420252
761,0.58802055820358,0.600310797708303,0.5873580537745384,0.6081640658242715,0.6064984206272102,0.6062607045796435,0.6277813272982264
762,0.588896808437149,0.6008383752140289,0.5878129940132395,0.6085852610286248,0.6072765135734065,0.606741506313978,0.6282515108651809
763,0.5891723624695905,0.6011356533046129,0.5881555225303956,0.6089352586369026,0.6076537766976257,0.6070411644742915,0.6287287156554879
764,0.589325625860311,0.6012660801025279,0.5885804266431376,0.6093990067195305,0.608035680241718,0.60743926605842,0.6291215011003622
765,0.5893455246176484,0.601026657667461,0.5890177817091002,0.6100006830196725,0.6085651486238711,0.6079416616386302,0.6296605784579584
766,0.5891539958391105,0.600954711483922,0.5894392314218375,0.6106073242779703,0.6087708746673596,0.6083039540640016,0.6303952285381696
767,0.589056108740919,0.600730148402969,0.5897488293349771,0.6111767012355929,0.6089834058254215,0.6086112567706665,0.6310229586755449
768,0.589078602572388,0.600775635287902,0.5900490131826903,0.61166877536999,0.609263590270371,0.6089578016277757,0.6316908975986651
769,0.5892004655194769,0.601075779545449,0.590414774703683,0.6121087955616479,0.6096877852595345,0.6093344119679475,0.6322082744956263
770,0.589448448371547,0.6013911325749239,0.590826651982479,0.6124831818440116,0.610118042729449,0.6097203112659,0.6326444322157574
771,0.5898123410976199,0.601723734836435,0.5912114025939592,0.6128253632934072,0.6105195440443674,0.6100958863702153,0.6330287689671033
772,0.5902260079941279,0.602051174209641,0.5915629366590505,0.6131662447846975,0.6108940007069714,0.6104609048664835,0.6333992318599683
773,0.590577025257552,0.602313759613468,0.5919451901479817,0.6135303376849965,0.6112724030398885,0.610796307249006,0.6338078916417696
774,0.5909022475167786,0.6026258187886889,0.5923198327159693,0.6137827880763831,0.6115358053111905,0.6110844743032502,0.6341927464084017
775,0.591234605118515,0.602937206472577,0.5926912641328257,0.6140163382665675,0.611772590116246,0.6113696885334922,0.6345571577045608
776,0.5915886848383625,0.6032097504034599,0.5930614625950161,0.6143141024618736,0.6120552378066585,0.6116736807862995,0.6349057441749866
777,0.591941266427803,0.603525825741796,0.5933928209791087,0.6146226673212933,0.612336102284527,0.6119667945932099,0.6352253615645473
778,0.592294897381034,0.6039261356148261,0.5937181894900426,0.6149131293756862,0.6125851565887294,0.6122713525710042,0.6354977639408566
779,0.5926209376217005,0.6042906460952869,0.5940458366187131,0.6151825774507385,0.6128360526159926,0.6125579291227119,0.6358016963930149
780,0.592890118513661,0.604538416050725,0.5943451028840283,0.6154271029831506,0.6131209596358086,0.6128154063476692,0.6361671840909642
781,0.5931328638153285,0.6048602466038211,0.59464286822699,0.6156673018584835,0.6133309057733826,0.6131078502938103,0.6365409935032018
782,0.5933678257787831,0.605189497261704,0.5949547785266,0.615919557619443,0.6135407319208928,0.6133886975473561,0.6368988168224127
783,0.5936134340554999,0.605471314267049,0.5952555462238638,0.6161754101011578,0.6137986853816716,0.6136471335091296,0.6372390652600035
784,0.5938843849508009,0.605676036667124,0.595489791757719,0.6164029649576884,0.6140051341562031,0.613834235423607,0.6375739466031745
785,0.594177685881342,0.6058848363037779,0.5956762484325635,0.6165837005665596,0.6142527615724694,0.6140385194213667,0.6378453016986515
786,0.5944854941640965,0.606094286161999,0.5958446383185036,0.6167425560959916,0.6144797399750481,0.6142259303267549,0.6380994894468377
787,0.5947835164149109,0.6062272661233571,0.5960746606787897,0.6168993014671055,0.6146437937984819,0.614384271499161,0.638375528241385
788,0.5950118009719374,0.606470931633178,0.5963304742468897,0.6170462884300205,0.6147829285876201,0.614588260149052,0.6386601205948608
789,0.5952692205456751,0.6066842852666701,0.5965836814383554,0.6171759513210744,0.6149406489780187,0.6147718909629849,0.63898105710486
790,0.5955307628853186,0.6069003103219971,0.596821522518331,0.6173613879714992,0.6151007037052699,0.61492804213141,0.63931041634374
791,0.5957458241228626,0.6071669770819461,0.5970349844206613,0.617566430094371,0.6152421521090073,0.6150822237901606,0.6396191041946502
792,0.59593947669822,0.607358560475255,0.5972525864416985,0.617732797947536,0.6154187118971207,0.615310044117993,0.6399598594001209
793,0.5960925498981384,0.6075502347815961,0.5975116403637233,0.6178990937236846,0.6156092340663363,0.6155046653752896,0.6402596759480239
794,0.5962666083162584,0.607721820933955,0.5977436758221727,0.6180498844026039,0.615786385125003,0.6156459617335706,0.640495730195082
795,0.596457893864561,0.607855652273524,0.5979150190221116,0.6181773932605014,0.6159257232296532,0.6157787763504885,0.6406938720321385
796,0.596695203379991,0.6079520511210179,0.5980819851304857,0.6182909815138271,0.616039105807063,0.6158981033208317,0.6409305111939523
797,0.5969051463950991,0.6080516000234261,0.5982507515801523,0.6184206851848801,0.6161263664443526,0.6160192460953995,0.6412034044974302
798,0.5970583611921589,0.6081760057392329,0.5984226312058745,0.6186070181648563,0.6162013588710729,0.6161426991252346,0.6414340945306045
799,0.5972055472548574,0.6083150565812521,0.598600445596458,0.6186927397633311,0.616251107219745,0.6162463137213778,0.6416201437729163
800,0.5973424856107941,0.6083593576038571,0.598712242976996,0.6188129785095936,0.6162981757978139,0.6163609753158936,0.6418163209955152
801,0.5974763293214225,0.608422627248594,0.5988132747114182,0.618954630670508,0.6163481447872751,0.6164799086049859,0.6420585887545462
802,0.5975976507706224,0.608581169425342,0.5989583207934451,0.619082030885553,0.6164041135126311,0.6165897560900525,0.6423329915570408
803,0.5976410158768339,0.608725192753657,0.5990883787191131,0.6192237864495727,0.6164835453393828,0.6166898231988707,0.6426062647720838
804,0.597686596735323,0.608860808717959,0.5992337854642427,0.6193811039689154,0.6165030317653007,0.6168035471076929,0.6428788613443993
805,0.5976942800535615,0.608965826701008,0.5993883675555041,0.6195040536875627,0.6165860293518708,0.6169264978621798,0.6431228211849931
806,0.5976486619713095,0.6090491897540721,0.5995420347759032,0.6196031048298432,0.6166592117139237,0.6170359301474566,0.6433101027685552
807,0.5976349675493695,0.609112172840744,0.599730104247688,0.6196692026161641,0.6167969855828591,0.6170994617480376,0.6434943217231728
808,0.5977083247996204,0.6091244730386179,0.599894225537493,0.6197638015327098,0.6169220927496764,0.6171531016050079,0.6436857732753116
809,0.5978825836538765,0.6091152065436789,0.6000515175532073,0.6198616911347292,0.6170101080809137,0.6172039345302971,0.6438943275161495
810,0.5980709271022859,0.609174865346867,0.6001887749557435,0.6199095867302662,0.6171291766104445,0.6172216507424662,0.6441290264801578
811,0.5983250644607491,0.608963183860586,0.600272445743367,0.6199318782460317,0.6172274838499279,0.6171978606072135,0.6443391140985031
812,0.598628859613427,0.6088905523614621,0.6003359838604427,0.619919901430251,0.6172895994632936,0.617154697287817,0.6445245928253912
813,0.5989636046222215,0.608849771636722,0.6003773397018004,0.619876843079096,0.6173172379888511,0.61722602341751,0.6447075570947534
814,0.5992481419988445,0.609214195893378,0.600355309285272,0.619831371633442,0.6173308414298353,0.6173179490190025,0.6449326028309819
815,0.5994966450615296,0.609222226216337,0.6003794676396557,0.6197662715557434,0.6173489958033621,0.6173946942147738,0.6451420305307612
816,0.5997269477750735,0.609256774874072,0.600445839335406,0.6197076869531752,0.6173963572419366,0.617441397379203,0.6453097909444921
817,0.599895374046051,0.6092654981488471,0.6005028831343289,0.619702141217269,0.6174895075612142,0.6175372980398042,0.6454438961046701
818,0.599987398654528,0.609373639096942,0.6005475450488422,0.6197965041145566,0.6176141984965969,0.6176623084547919,0.6456240273922589
819,0.5999406364784775,0.6092505682489681,0.6005983146072167,0.6198812482193734,0.6177277135929603,0.617798120169535,0.6458616472016205
820,0.599796742472945,0.6092962837635639,0.600668286703723,0.619933926487764,0.617830626168546,0.6178815245319085,0.64608746989039
821,0.5997554097840275,0.60933027217745,0.6007563108361569,0.6199856208329797,0.6179435713329683,0.6179800305180948,0.646210814118269
822,0.5997451153632105,0.609261570723103,0.6007603554899983,0.6199425197130264,0.6178967393270528,0.6179620159236744,0.6463713283210901
823,0.599768723097574,0.6092232097681091,0.6007553351305088,0.6198907416758836,0.6177520981036774,0.6179599638227151,0.646524420751265
824,0.5997491088269851,0.609292944242164,0.6008530105649436,0.6198945849069186,0.6177429576263629,0.61802636597337,0.6466026747632762
825,0.599474119958997,0.6093391297422021,0.6010037208498986,0.6199439864653353,0.6178086451185326,0.6181196026414333,0.6466740320610834
826,0.59931174080161,0.6094034824822261,0.6010720068705572,0.6199722141578603,0.6178180872058449,0.618178906364129,0.6467750250317115
827,0.5993006811216446,0.609336819196869,0.601130424276402,0.6199627312749136,0.6177769216209552,0.6182020196852752,0.6468849790142047
828,0.5993552817461775,0.6093273841709439,0.6011562660027672,0.6199085431035303,0.6177082326230691,0.6182058176225399,0.6469844069296481
829,0.5993119800152725,0.609438596675786,0.6011250704964375,0.61986166998488,0.617643421456106,0.6182154931005445,0.6470981780847691
830,0.5992534405631145,0.6094608844183671,0.6011519922434576,0.6198595453660813,0.6175943806980962,0.618257577472467,0.6471819116080662
831,0.599192830308335,0.6094353722021071,0.6012196891213593,0.6198960366775895,0.6175771801125843,0.6183267140720035,0.6472446309494737
832,0.5991634429095709,0.60947826134784,0.6012584934961294,0.6199422899905174,0.6176246309401708,0.618392701170814,0.6473197645975919
833,0.599196144736963,0.609504495433166,0.6012701593024965,0.6199039704524429,0.617695486168187,0.6183899023690405,0.647427212120697
834,0.599220370011483,0.6095140970491911,0.6012675955317909,0.6199173357652921,0.6177100178312263,0.6183772339916063,0.6474922547516864
835,0.5992177837120669,0.6095001922674771,0.601270662683778,0.6199848752687402,0.617656200092962,0.6183877448404398,0.6475210548547458
836,0.599171179080128,0.6095338314283871,0.6012986969785509,0.6200032617060293,0.6175898285970038,0.6184237781446986,0.6475896537227521
837,0.5990600119451304,0.609527624956509,0.6013214249145107,0.6200844544309954,0.6176307409650659,0.618479363934132,0.6477369673354406
838,0.5989539735634428,0.6094658324530711,0.6013600053408328,0.6201270503919438,0.6176510957120261,0.618529241337894,0.6478346653464044
839,0.5988593125525714,0.609410778104194,0.6014114459216235,0.62009056184038,0.6176021063687194,0.6185680592845697,0.6478679861894154
840,0.5988214993616491,0.6093354764751441,0.6014263871203882,0.6201048798031643,0.6176149143853307,0.6186256648685526,0.6480336212781994
841,0.5987515279385015,0.609292811245086,0.6014210418383139,0.6201536460434878,0.6176156451955217,0.6186108037238556,0.6480764743133941
842,0.598679995719702,0.6092600300316889,0.6013849736562368,0.6201902584535568,0.6176130152051484,0.6185783701517051,0.6481051477270038
843,0.5986471731524761,0.609207036126063,0.6013737876682189,0.6201960649502599,0.6176276318367453,0.6185917170604942,0.6482349279149959
844,0.598644863056096,0.609146253668107,0.6013692796919334,0.6202721257757893,0.6176582164549773,0.6186150844965641,0.6483006181811906
845,0.598632710548945,0.609063088254032,0.6013533722216354,0.6203147592364495,0.6176027725830918,0.6186130340427416,0.6483530939951581
846,0.598614170906911,0.608969374588209,0.6013379696337523,0.6203564998401367,0.6175315533200209,0.6186167738047408,0.6484409117060979
847,0.5986142707818576,0.6088911793129,0.6013417128925564,0.6204502509019256,0.6174860114916724,0.6185515568725501,0.6485790534756803
848,0.5986537379725225,0.608861929079948,0.6013463409191491,0.6204156459733825,0.6174297480659903,0.6184355525205552,0.6486087496533808
849,0.59869804259018,0.6088033135661899,0.6014315048771866,0.6203840158229784,0.617397055343082,0.6183836675612093,0.6487402701287714
850,0.598708966027417,0.60881752120545,0.6014757102666841,0.6204117702077747,0.6173579760377726,0.6183900406594849,0.6489392773741394
851,0.598664311213295,0.6087992823148111,0.6015387146689732,0.6204245836168936,0.6172390189941768,0.6183422769919967,0.6490503289838812
852,0.5987056679116316,0.608814911147042,0.6015772101189959,0.6204587413414026,0.6172047076799557,0.6183240446285618,0.6491464997324112
853,0.5987911609138654,0.608787199466537,0.6015935806695998,0.6205031887597108,0.6171790702570348,0.6182845478753664,0.6492412748451039
854,0.5988696280170644,0.608745644101586,0.6015961324281802,0.6205339019756166,0.6171062439150277,0.6182238194045369,0.6493248706146434
855,0.5989281827429456,0.608716998367008,0.6015908119379443,0.6205407371654639,0.6170263659320507,0.6182501547787116,0.6493640254757949
856,0.5989340964712151,0.6086915547629239,0.6015726730611575,0.6205381285254359,0.6169598698687271,0.6181974437425666,0.6494212719799196
857,0.598920225902839,0.608631518304845,0.6015767702009505,0.6205335897617568,0.6169477990848837,0.6181250137422865,0.6495021959231964
858,0.598831494591384,0.608572916772969,0.6016195813928756,0.620533479688471,0.6169793294477929,0.6181053896682802,0.6495981908726056
859,0.5988904931988275,0.608552807545441,0.6016489718639964,0.6205649154179347,0.616900256473708,0.618129229206313,0.6497035703315115
860,0.598872483839973,0.608488355460019,0.6016654431220272,0.6205897431222323,0.6168430201121325,0.6181821901198046,0.6498621148092978
861,0.598831023100607,0.608473609343224,0.6016867186916829,0.6206011673740728,0.6168612601944851,0.6181881946809751,0.6499930482321401
862,0.598809546811363,0.608346305773061,0.6017340155400284,0.6206086245250777,0.6168657716495248,0.6181390018845865,0.6500235705476191
863,0.5987558355239415,0.6082911447124829,0.6018006567093785,0.6206307548458971,0.6168186116500776,0.6181783023718048,0.6502020210226624
864,0.5987238224682936,0.608265965629748,0.6018455698077703,0.6206458119074602,0.6168074433234338,0.6182064387884487,0.6503221739500469
865,0.598738598709796,0.6082085445518111,0.601834035577242,0.6206476220075268,0.6168289766102665,0.6182150689675471,0.650373766687397
866,0.598810879002607,0.608104513708637,0.6018086788693509,0.6206439318825157,0.6168165165703879,0.6182642576207305,0.6505033057625971
867,0.5987876058874765,0.608044713713129,0.6017976873413389,0.6206333676807096,0.6168747051327274,0.61825638997497,0.6506268507705999
868,0.5987727646983745,0.608088635921901,0.6017770938096633,0.6206176014299103,0.616918502181438,0.6182502302319384,0.6507474362905821
869,0.5987806513996834,0.6080123760813699,0.6017428055945917,0.6206180293148055,0.6169275672864446,0.618209541621622,0.6508762454091125
870,0.5987664189119706,0.607987484613614,0.6017233705852214,0.6206751250866743,0.6169879751370079,0.6182257767726558,0.6510200330350702
871,0.598703332234671,0.6079536494972111,0.6017152128947781,0.6207228175466064,0.6169922387022059,0.6182519132681623,0.651078187191255
872,0.5986856883193861,0.607891498219176,0.6017245292992628,0.6207975640614183,0.6169936214029458,0.6182581979184569,0.6511378929356317
873,0.5987833562910975,0.607816002797419,0.601727040989015,0.6208368849993753,0.6170362493712624,0.6182488518489753,0.6512707597411802
874,0.5988169544793385,0.6078441488729711,0.6016224499635305,0.620950968773087,0.6170736431396564,0.6182852800257453,0.651431472210791
875,0.5988315534251014,0.607856709769479,0.6016042463020896,0.6209917945918317,0.6171136669864673,0.6182632428131192,0.6515419238158441
876,0.5988741284847305,0.607874634976907,0.6016501450945648,0.6210422162150934,0.6171478352800335,0.6182471042147182,0.6516547456288411
877,0.59895519183756,0.6079235261652121,0.6016757725303992,0.6211884764034395,0.6172109909995981,0.618307765245822,0.6518118975228374
878,0.5989880403271399,0.607864238668286,0.601669103049818,0.6212365467678589,0.6172870817442304,0.6183262687547495,0.6518225359090283
879,0.598994840125598,0.6078406880018629,0.6016400425471935,0.6212565871078202,0.6173963968513322,0.6182995404834865,0.6519271103623852
880,0.5990071205745905,0.607817526528177,0.6016115114634955,0.6212956191309205,0.6174794475741024,0.6182759805229752,0.6520742611836856
881,0.599061238420011,0.607711008232627,0.6016139134546632,0.621374464514434,0.6174481891735357,0.6183151722826191,0.6520930241029234
882,0.599193091394853,0.607791896201783,0.6016803645248344,0.6214437298734766,0.6175305154664441,0.6183577260648394,0.6521598576839647
883,0.5993005399491075,0.6078407895703599,0.6017238788299826,0.6214947956419992,0.6176328756579347,0.618394231055944,0.6523121446090638
884,0.5993611813366465,0.607880119270968,0.6017415091584679,0.6215352133441461,0.6177134473117406,0.6184196650567078,0.6525022290335625
885,0.5994349756070725,0.607906790403184,0.6018046914958546,0.6216182338014262,0.6177983367904613,0.6184340909864701,0.6526092186918394
886,0.5995122500132766,0.6079239036234539,0.6018246652233465,0.6216560009181029,0.6178759022993329,0.6184716860823518,0.6526537850649644
887,0.5995697882619525,0.607884292142851,0.6018569872619135,0.621697332393264,0.6179432588229604,0.6185433672445309,0.6527119444747288
888,0.5996410101725009,0.607818178059652,0.6019187665379965,0.6217476056689316,0.6180128581334338,0.6186130927873758,0.6528185145999701
889,0.599696850647191,0.607866392403087,0.6019439345035431,0.621744808531064,0.6181148817412718,0.618623536226466,0.6529423821682315
890,0.5997757309051255,0.607843416429709,0.6020049773025073,0.6217883705158713,0.6181487932585475,0.6187615746140629,0.6530681926269932
891,0.599900171384574,0.6077585414425329,0.6020903099906119,0.621821517498439,0.618179479638394,0.6188889326139925,0.6531684518860412
892,0.6000469134863505,0.6076675731867939,0.6021571105447432,0.6218738760954718,0.6182749827289611,0.6189500133621619,0.6532366330588355
893,0.600199824369051,0.607725535958597,0.602236198799892,0.6219010149629556,0.6184256311489634,0.6190124716071748,0.6533142542583226
894,0.600475253220013,0.6077557909242031,0.6022722862075117,0.6218218401332002,0.6184463982491961,0.619096279684586,0.6534390773684473
895,0.6007960591684365,0.607837713745621,0.6023261656105752,0.621746101102389,0.6184653935391661,0.6191597152806365,0.6535665367464926
896,0.6011018128004145,0.607969672337311,0.6024645678557581,0.6217790544603607,0.6186157843087527,0.6191836561224588,0.653649165579707
897,0.601332533676337,0.608120588687347,0.602583804233086,0.6216752897487998,0.6185328294227678,0.6193584614121921,0.6537797973052287
898,0.6015930937674655,0.608053920163158,0.6025985129891446,0.6216161111026091,0.6185575304009439,0.6194697197837387,0.6538738846396108
899,0.6018944254282015,0.60811614854297,0.602598994109095,0.6215668102790081,0.618721674803686,0.6195569563476101,0.6539477456365832
900,0.6020756219527015,0.608193836611027,0.6027383646737792,0.6214839535954435,0.6188590261905538,0.6197558790680634,0.6540749081851905
901,0.6022037731384365,0.6081841871279039,0.6028757098548259,0.6215626164777823,0.6188453738579708,0.6198228409272964,0.6542793299986954
902,0.602261014286432,0.608226240851926,0.6029700116325474,0.621732250141106,0.6189031363092808,0.6198804915737756,0.6544533710597713
903,0.602259766837168,0.608395189776251,0.6030248114488761,0.6218968687150641,0.6190574326607178,0.620002191527043,0.6545709897666718
904,0.6022637533542909,0.608317333086234,0.6030753760092586,0.6219795865820889,0.6191700092929828,0.6201817870400343,0.6546866239621267
905,0.6023498336962796,0.608409807764152,0.6031454228217615,0.6220702817328718,0.6192592916866664,0.6202520620674257,0.6547610340203376
906,0.6024653922062435,0.608546978535526,0.6032915833633534,0.6221335373108292,0.6193317397953041,0.6203179340980007,0.6548995198354597
907,0.6026166485242475,0.6086751996766679,0.6034514931229193,0.6221529378063781,0.6193900530332597,0.6204618496308221,0.6550822454003451
908,0.602861443062671,0.6086766808249979,0.6034358333261503,0.6221576386308122,0.6194360384797519,0.620686456635017,0.6551318061701177
909,0.603045786964827,0.6084878144393371,0.6035834958006752,0.6221530050091992,0.6195811643315107,0.6208030068936089,0.6552711605747652
910,0.603235065097941,0.608491783999708,0.6037450290925128,0.6221920071746601,0.6196854002851953,0.6209091232350138,0.6553805061540747
911,0.603458723306344,0.6085182586627521,0.6037814742418786,0.6222923758094909,0.619712528391121,0.6210360365546173,0.6554361835721655
912,0.6036753592891315,0.6086247173791429,0.6037710545577091,0.6223950261034101,0.6199026645667601,0.6210308574897907,0.6555728559409548
913,0.6036862351890081,0.608727007754535,0.6039832431056446,0.6223934304706227,0.6199789823534932,0.621096892366134,0.6557612150250953
914,0.6037289211312076,0.608866036400843,0.6041975117364473,0.622474716240213,0.6200914648403885,0.6212304784606084,0.6558745840352159
915,0.6039805967123395,0.6090473141942739,0.6042349982771265,0.6225526733295765,0.6203248695172037,0.621389421922883,0.6561666358679037
916,0.604143736567653,0.60908144151753,0.6043961227465674,0.6226408895095682,0.6202736718749249,0.6215251917399545,0.6562154682134316
917,0.604327310152444,0.6092288954468671,0.6045753184623839,0.6228565989101371,0.6204260130968501,0.6217508166735708,0.656481120714437
